"item1","item2","item3","item4","item5","item6","item7","item8","item9","item10","item11","item12","item13","item14","item15","item16","item17","item18","item19","item20","item21","item22","item23","item24","item25","item26","item27","item28","item29","item30","item31","item32","item33","item34","item35","item36","item37","item38","item39","item40","item41","item42","item43","item44","item45","item46","item47","item48","item49","item50","item51","item52","item53","item54","item55","item56","item57","item58","item59","item60","NA","NA","NA","NA","NA"
1,2,2,3,1,2,4,2,4,5,2,1,4,3,5,2,2,4,3,1,2,5,1,3,1,2,3,3,3,1,3,3,4,3,5,1,3,3,3,1,2,1,4,2,1,2,2,2,3,1,1,4,3,3,1,2,3,3,4,1,22,33,35,37,24
1,2,1,5,2,1,2,4,5,2,1,2,1,5,2,2,2,1,5,3,1,2,1,5,2,2,1,1,5,2,1,2,1,5,2,1,2,1,5,4,1,2,1,5,4,1,2,1,5,2,2,2,2,5,2,1,1,1,5,2,15,22,16,60,29
1,2,2,4,2,1,3,1,5,2,1,2,2,4,1,2,2,2,4,2,1,4,2,4,2,2,2,2,4,2,2,2,2,5,2,2,2,2,4,2,1,2,2,3,2,1,2,2,4,2,1,2,2,4,2,1,2,3,4,1,16,27,24,49,22
1,1,2,5,1,5,1,1,5,1,2,1,1,4,1,4,1,1,4,1,5,1,4,5,2,4,1,1,5,1,5,1,1,2,1,5,1,2,1,1,2,1,1,5,4,2,1,1,1,1,5,1,1,1,2,1,1,1,2,2,41,12,17,40,18
4,5,5,1,2,5,5,4,1,5,2,5,5,1,4,2,5,4,1,4,4,5,5,1,4,2,5,4,1,4,4,5,4,1,5,4,5,5,1,4,4,5,5,1,4,4,5,5,1,5,4,5,5,1,2,5,5,5,1,4,44,60,56,12,47
2,3,5,2,2,3,4,5,2,3,2,4,4,1,2,4,5,4,2,2,2,5,5,2,4,4,3,4,2,4,4,4,4,2,2,4,5,4,2,3,2,4,4,2,4,2,5,5,2,4,5,4,4,2,2,2,3,4,1,2,36,49,52,22,34
2,3,4,3,4,4,4,5,2,3,4,4,4,2,3,4,5,4,2,2,2,5,4,2,4,4,3,4,2,4,4,4,4,2,2,4,5,4,2,3,3,4,4,2,4,2,5,5,3,4,4,4,4,2,4,3,3,4,1,2,40,49,50,25,39
2,5,4,2,4,2,5,5,1,4,4,5,5,1,3,2,5,3,2,4,2,5,4,1,4,4,5,5,2,4,2,5,4,2,4,2,5,4,2,4,3,5,5,2,4,2,5,5,2,5,4,5,4,1,4,4,5,5,1,3,33,60,53,19,47
1,2,2,4,2,1,3,2,4,1,1,2,3,4,1,1,2,3,4,2,1,5,1,4,1,1,3,2,3,2,1,2,3,5,2,2,2,2,4,3,1,2,2,2,2,1,2,2,3,2,2,2,2,4,2,1,2,3,4,1,14,29,27,45,21
1,1,4,5,2,5,1,4,5,1,2,1,1,4,1,4,1,1,4,1,5,1,4,5,1,4,1,5,5,5,5,1,1,1,1,5,1,1,2,2,2,1,1,5,4,1,1,1,1,1,5,1,1,2,2,1,1,1,5,1,40,12,25,44,22
5,5,5,5,5,5,5,5,1,5,5,5,4,1,5,5,5,2,1,5,5,5,5,1,5,5,5,1,2,5,5,5,1,1,5,5,5,5,1,4,5,5,5,5,5,5,5,5,1,5,5,5,5,1,5,5,5,4,1,5,60,60,47,21,59
3,4,4,2,4,2,5,4,2,4,4,4,4,2,4,4,5,2,2,4,2,5,4,2,4,4,4,4,2,4,2,4,3,2,4,2,5,4,2,4,3,4,4,2,4,2,5,5,3,4,4,5,4,2,4,4,4,4,2,4,36,54,46,25,48
4,5,5,2,5,4,5,5,2,5,5,4,2,1,5,4,5,2,1,5,4,5,4,2,5,4,1,4,4,5,4,5,2,1,5,4,5,1,2,5,4,5,1,4,5,4,5,1,5,5,5,1,2,1,5,5,5,2,1,5,51,51,31,26,60
2,1,4,3,5,4,5,5,2,5,4,4,4,1,5,4,5,4,4,5,3,4,4,2,5,4,4,4,2,5,5,5,2,2,5,4,4,4,2,5,2,4,4,2,5,2,4,5,4,5,5,4,4,2,5,3,4,4,1,5,42,48,48,27,60
1,2,2,5,2,1,3,4,5,2,1,2,1,5,2,2,4,1,5,2,1,2,1,5,2,2,1,4,5,2,1,2,2,5,2,2,2,1,5,3,1,2,1,5,2,1,2,2,5,2,2,2,2,5,2,1,1,2,5,2,16,25,23,60,25
2,1,2,4,2,5,2,2,4,2,2,2,2,4,2,4,2,2,4,2,5,2,2,4,2,2,2,2,4,3,4,1,2,4,2,4,2,4,2,1,3,2,2,4,3,4,2,2,4,2,1,2,2,2,2,2,1,2,4,2,38,21,26,44,25
4,4,4,2,2,4,4,4,2,4,2,4,4,2,4,2,4,4,2,4,2,4,4,2,4,2,4,4,2,4,2,4,4,2,4,2,4,4,2,4,3,4,4,2,4,3,5,4,2,4,4,4,4,2,2,4,4,4,1,4,34,49,48,23,44
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
2,5,4,2,4,2,5,5,1,4,4,5,5,1,2,2,5,2,2,4,1,5,4,2,4,4,5,4,2,4,2,5,3,2,4,2,5,3,2,4,2,5,5,2,4,2,5,5,4,5,4,5,4,1,4,4,5,5,1,3,31,60,49,22,46
2,3,5,2,4,5,5,5,1,3,5,5,5,1,3,4,5,5,2,2,4,5,5,1,5,5,4,5,1,5,5,5,5,2,2,5,5,5,1,4,5,5,5,1,4,2,5,5,2,5,5,5,5,1,5,4,3,5,1,2,51,55,60,16,44
2,2,5,3,2,2,4,5,3,3,4,4,4,1,2,4,5,4,2,2,2,5,4,2,4,4,3,4,2,4,4,4,4,2,2,2,5,4,2,2,2,4,4,2,4,2,5,5,2,4,5,4,4,2,4,2,2,4,1,2,35,47,51,24,35
1,3,2,5,2,1,3,1,5,1,1,4,2,3,1,1,2,2,3,2,1,5,1,5,2,1,3,3,4,2,2,2,2,4,3,2,4,1,4,2,1,2,2,3,2,1,2,2,4,2,2,3,1,4,2,1,2,3,4,1,15,35,22,48,22
3,3,1,3,1,4,3,1,4,2,2,2,4,4,1,2,2,2,4,1,5,1,1,4,1,2,4,1,3,1,2,3,4,4,2,1,2,4,4,1,4,2,4,2,1,3,2,1,3,1,1,4,4,4,1,3,3,1,5,5,32,31,28,44,18
4,5,4,2,3,2,5,5,1,5,4,5,5,1,4,3,5,3,2,4,2,5,5,1,5,4,5,4,1,4,4,5,3,2,4,4,5,4,2,4,4,5,5,2,4,2,5,5,2,5,5,5,5,1,4,5,5,5,1,4,43,60,53,18,50
5,4,4,2,4,4,5,5,1,5,5,4,4,2,4,5,5,2,2,4,4,5,4,2,4,5,4,2,2,5,4,5,2,2,4,4,5,4,2,4,5,5,4,4,4,4,5,4,2,5,5,4,5,1,4,5,4,2,2,4,55,55,42,24,51
2,2,5,2,2,4,5,5,2,2,4,5,5,1,2,4,5,5,2,2,2,5,5,1,5,5,2,5,1,4,5,4,5,2,2,5,5,5,1,2,2,5,5,1,4,2,5,5,2,4,5,5,5,1,4,2,2,5,1,2,42,50,60,17,35
2,4,5,1,4,4,5,5,1,4,4,5,5,1,4,4,5,5,2,3,4,5,5,1,5,5,4,5,1,4,5,5,5,2,4,4,5,5,1,5,3,5,5,1,4,2,5,5,2,4,5,5,5,1,5,3,4,5,1,3,45,57,60,15,49
2,5,4,2,4,2,5,5,1,4,4,5,5,1,2,2,5,2,2,4,1,5,4,2,5,4,5,5,2,4,2,5,3,2,4,2,5,3,4,4,2,5,5,2,4,2,5,5,4,5,1,5,4,1,4,4,5,5,1,3,28,60,50,24,47
1,1,5,5,1,5,1,5,5,1,1,1,1,4,5,5,1,1,5,1,1,1,5,1,1,1,1,5,5,5,5,1,1,1,1,5,1,1,1,5,2,1,1,5,5,1,1,5,1,1,5,1,2,1,1,1,1,5,5,1,33,12,37,39,28
2,2,5,4,2,5,5,5,1,3,5,5,5,1,3,5,5,5,2,2,5,5,5,1,5,5,2,5,1,4,5,4,5,1,2,5,5,5,1,3,5,5,5,1,5,2,5,5,1,5,5,5,5,1,4,2,2,5,1,2,51,50,60,16,40
2,4,4,2,4,2,5,4,5,5,4,5,4,2,4,4,5,1,4,4,1,5,4,2,4,4,4,4,5,5,5,4,1,1,4,2,5,2,2,4,5,4,4,5,4,2,5,5,4,5,4,4,4,2,4,1,4,4,2,4,36,54,41,36,51
1,3,2,4,2,1,3,2,4,1,1,4,3,3,1,1,2,4,4,2,1,5,2,4,1,2,3,4,4,2,1,2,4,5,2,1,5,2,4,2,1,2,3,2,2,1,2,2,4,2,1,3,2,4,2,1,2,4,4,1,13,36,34,46,20
2,3,5,2,4,5,5,5,1,4,5,5,5,1,3,4,5,5,2,2,4,5,5,1,5,5,4,5,1,4,5,5,5,2,2,5,5,5,1,4,4,5,5,1,4,2,5,5,2,5,5,5,5,1,5,3,4,5,1,3,49,56,60,16,45
1,1,1,5,2,1,2,2,5,2,1,1,1,5,1,4,2,1,5,2,1,1,1,5,2,2,5,2,5,2,2,2,1,5,2,2,1,1,5,4,1,1,1,5,4,1,2,1,5,2,2,2,2,5,1,1,1,1,5,2,19,21,15,60,26
4,5,4,1,3,4,5,4,1,5,4,5,5,1,4,2,5,4,2,4,2,5,4,1,4,4,5,4,1,4,4,5,4,1,4,4,5,4,1,4,2,5,5,1,4,2,5,5,1,5,4,5,4,1,4,4,5,4,1,4,40,60,51,13,49
1,2,5,4,2,4,5,5,2,2,5,5,5,1,2,4,5,5,2,2,5,5,5,1,5,5,2,5,1,4,5,4,5,1,2,5,5,5,1,2,5,5,5,1,5,1,4,5,1,5,5,4,5,1,1,2,2,5,1,2,47,48,60,17,34
2,4,4,2,5,2,4,4,2,5,4,4,2,1,4,4,5,2,4,4,2,4,4,2,4,4,4,5,4,5,5,4,2,1,5,2,5,2,2,5,3,4,1,4,5,1,5,4,4,5,4,4,2,1,5,1,4,2,4,4,34,51,34,31,56
2,3,5,2,2,3,5,5,2,3,4,5,5,1,2,4,5,5,2,2,2,5,5,2,5,5,3,5,1,4,4,4,5,2,2,4,5,5,1,3,3,5,5,1,4,2,5,5,2,5,5,5,5,1,4,2,2,5,1,2,40,52,60,18,38
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
2,2,1,4,1,2,4,1,4,2,2,1,5,3,1,2,1,5,4,1,5,1,1,4,1,2,2,2,1,1,3,2,5,1,2,1,2,5,2,1,2,1,5,1,1,3,2,1,1,1,1,4,2,2,1,2,2,2,2,2,27,24,35,29,15
1,4,2,3,2,1,2,1,4,1,1,3,4,2,1,1,3,4,4,2,1,5,1,4,1,1,3,4,3,2,1,3,3,4,3,2,5,2,4,2,1,3,3,2,2,1,2,2,3,2,1,4,1,4,2,1,3,3,2,1,13,40,30,39,21
2,3,1,4,3,2,2,1,4,2,2,4,1,4,2,3,2,1,3,2,1,3,1,4,2,2,3,2,4,3,3,2,1,2,3,2,3,1,3,3,1,4,1,4,2,3,3,1,4,3,2,2,1,4,2,2,2,2,4,2,25,33,14,44,29
1,4,2,5,2,1,4,2,5,1,1,4,3,4,1,1,2,2,4,3,1,5,1,5,1,1,3,2,4,2,1,2,2,5,3,1,5,1,5,4,1,2,2,2,2,1,2,2,4,2,1,4,2,5,2,1,2,4,4,1,12,39,25,52,24
1,3,2,3,2,1,3,1,5,1,1,3,2,3,1,1,2,2,3,2,1,5,1,4,1,1,3,3,3,2,2,2,2,4,3,1,3,1,4,3,1,3,2,3,3,1,2,2,3,2,1,2,1,4,2,1,3,3,3,1,13,34,22,42,23
4,5,5,1,4,2,5,5,1,5,4,5,5,1,4,3,5,4,2,4,1,5,5,1,5,5,5,5,1,4,2,5,4,2,5,1,5,4,2,5,5,5,5,2,2,2,5,5,1,5,5,5,5,1,5,5,5,5,1,4,39,60,57,16,52
5,2,5,4,5,5,5,5,1,5,5,4,2,1,5,5,5,2,2,4,5,4,5,1,5,5,4,2,2,5,5,4,2,1,4,5,5,5,1,1,5,5,4,4,5,5,5,5,1,5,5,4,5,1,5,5,5,2,2,5,60,52,44,21,54
1,2,2,5,2,1,2,4,4,2,2,2,2,4,2,4,2,2,5,2,2,2,2,4,2,2,2,2,4,2,2,2,3,5,2,2,2,2,4,4,1,2,2,4,2,2,2,2,5,2,2,2,2,4,2,1,2,2,4,2,22,24,27,52,26
3,5,4,1,4,2,5,5,1,5,4,5,5,1,4,2,5,2,2,4,1,5,4,1,5,4,5,4,1,4,2,5,3,2,5,1,5,3,2,4,4,5,5,2,4,2,5,5,1,5,1,5,4,1,4,5,5,5,1,3,31,60,49,16,51
4,5,4,1,3,2,5,5,1,5,4,5,5,1,4,2,5,4,2,4,1,5,4,1,5,3,5,4,1,4,2,5,4,2,4,1,5,4,2,4,4,5,5,2,4,2,5,5,1,5,1,5,4,1,4,5,5,5,1,3,31,60,53,16,49
4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,3,2,4,2,4,4,2,4,4,4,2,2,4,4,4,3,2,4,2,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,44,48,44,24,48
4,5,4,1,4,2,5,5,1,5,4,5,5,1,4,4,5,2,2,5,2,5,4,1,5,4,5,4,1,4,4,5,3,2,5,4,5,4,2,4,4,5,5,4,4,2,5,5,2,5,4,5,4,1,4,5,5,5,1,4,43,60,50,19,53
2,2,5,2,2,4,5,5,1,3,4,5,5,1,2,4,5,5,2,2,2,5,5,1,5,5,3,5,1,4,5,4,5,2,2,5,5,5,1,4,3,5,5,1,4,1,5,5,1,4,5,5,5,1,4,2,3,5,1,2,42,52,60,15,38
5,4,1,5,5,2,2,1,4,5,5,4,1,5,4,5,4,1,4,5,2,1,1,5,1,4,5,1,5,5,4,2,1,4,5,2,2,1,4,4,5,5,1,5,2,1,4,1,5,4,1,2,1,5,2,5,5,1,5,5,41,40,12,56,47
1,2,1,5,2,1,2,4,5,2,4,1,1,5,2,4,2,1,5,4,2,1,1,5,2,2,1,1,5,2,1,2,1,5,4,1,1,2,5,4,5,1,1,5,4,2,2,1,5,2,1,2,2,5,2,2,1,1,5,2,26,18,17,60,32
2,2,2,4,1,4,2,2,4,2,2,1,2,4,2,3,2,2,4,2,4,2,2,2,2,2,2,2,4,3,4,1,2,2,2,4,2,2,2,4,3,2,2,4,4,4,2,2,4,2,4,2,2,2,2,2,1,2,4,2,38,21,24,40,28
1,1,5,5,1,5,1,5,5,1,4,1,1,5,1,5,1,1,5,1,5,1,5,1,1,5,1,2,5,5,5,1,1,1,1,5,1,5,1,1,2,1,1,5,5,5,1,1,1,1,5,1,1,1,2,1,1,5,1,1,48,12,33,36,21
1,2,2,2,1,2,3,2,3,1,2,2,4,3,1,2,2,4,3,1,2,4,2,3,1,2,3,2,2,1,3,2,3,2,1,2,2,3,3,1,3,3,4,2,1,1,2,1,3,1,2,3,3,3,1,1,3,2,2,1,23,31,32,31,12
3,4,4,2,4,2,5,4,2,4,2,5,4,2,4,4,5,3,2,4,2,5,4,2,4,4,4,4,2,4,2,4,3,2,4,4,5,4,2,4,3,5,4,2,4,2,5,5,2,4,4,5,4,2,4,4,4,4,2,4,36,56,47,24,48
5,3,1,2,1,5,4,1,2,2,1,1,5,5,2,3,1,5,4,2,5,1,1,1,1,2,3,2,1,1,2,4,4,5,2,2,2,5,3,1,5,1,5,1,1,5,1,1,2,1,1,4,5,3,1,5,4,2,5,1,41,29,37,34,16
1,2,2,4,2,2,3,2,4,2,2,2,4,3,2,2,2,3,4,2,2,4,2,4,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,1,2,2,3,2,2,3,2,3,2,2,2,3,2,2,22,29,30,36,24
1,4,2,5,2,1,4,2,5,2,2,4,2,4,1,2,4,2,4,2,1,5,2,4,2,2,3,2,4,2,2,2,2,4,3,2,5,1,4,3,1,2,2,4,2,1,3,2,4,2,2,4,2,4,2,1,2,3,4,1,18,42,24,50,24
1,2,2,5,2,1,2,4,5,2,1,2,1,5,2,2,2,2,5,2,1,2,1,5,2,2,1,4,5,2,1,2,1,5,2,1,2,2,5,4,1,1,2,5,2,1,2,2,5,2,2,2,2,5,2,1,1,2,5,2,15,21,25,60,26
2,2,4,3,2,2,4,2,4,2,2,2,4,2,2,2,2,4,4,2,2,4,2,3,2,3,2,2,2,2,3,3,4,3,2,2,4,4,2,2,2,2,4,2,2,2,2,4,3,2,2,4,4,3,2,2,2,4,2,2,26,33,42,33,24
2,3,5,4,4,2,5,5,2,3,4,5,5,1,2,4,5,5,2,2,2,5,5,2,5,5,3,5,1,4,4,5,5,2,2,4,5,5,1,3,3,4,5,1,4,2,5,5,2,5,5,5,5,1,4,2,3,5,1,2,39,53,60,20,40
1,1,5,5,1,5,1,5,5,1,1,1,1,5,1,5,1,1,1,1,5,1,1,5,1,5,1,1,5,5,5,1,1,1,1,5,1,1,1,1,3,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,42,12,24,36,16
4,4,1,4,4,2,2,1,4,4,2,3,1,1,4,4,3,1,3,3,1,3,1,4,1,1,4,1,4,2,3,2,1,2,4,3,2,1,4,2,1,4,1,4,3,4,3,1,4,2,1,2,1,3,2,4,3,1,5,1,30,35,12,42,32
2,5,4,2,3,2,5,4,1,5,4,5,5,2,4,2,5,2,4,1,1,5,4,1,4,3,5,4,2,4,2,5,2,1,4,2,5,3,4,4,3,5,5,2,4,2,5,5,4,5,4,5,4,2,4,3,5,4,2,3,30,60,46,27,45
5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,2,2,5,5,5,5,1,5,5,5,1,2,5,5,5,2,1,5,5,5,5,1,2,5,5,5,5,5,5,5,5,1,5,5,5,5,1,5,5,5,2,1,5,60,60,47,18,57
5,4,4,4,5,5,5,5,1,5,5,4,2,1,5,5,5,1,2,5,5,4,5,1,5,5,4,1,4,5,5,5,1,1,5,5,4,5,1,2,5,5,4,4,5,5,5,4,1,5,5,5,5,1,5,5,5,1,5,5,60,55,38,26,57
4,4,1,4,4,2,3,2,4,4,4,4,1,4,4,4,4,1,4,4,2,2,2,4,2,2,4,2,4,4,4,2,1,2,4,2,2,2,3,4,4,4,2,4,2,4,4,1,4,2,2,3,2,4,2,4,4,2,4,4,38,40,19,45,40
1,1,5,4,1,1,4,2,5,1,1,1,5,2,1,1,1,5,5,1,5,5,3,5,1,2,1,5,1,1,5,2,5,2,1,1,2,5,2,1,2,1,5,1,1,1,1,5,1,1,1,5,5,1,1,1,1,5,1,1,22,25,55,30,12
2,5,5,1,3,3,5,5,1,5,1,5,5,1,4,2,5,4,1,4,2,5,5,1,4,3,5,4,1,4,4,5,4,1,4,2,5,4,1,4,2,5,5,1,4,2,5,5,1,4,2,5,5,1,4,2,5,5,1,4,27,60,56,12,48
2,4,4,2,3,2,5,4,2,4,4,4,4,2,3,4,5,3,2,4,2,5,4,2,4,4,4,4,2,4,3,4,3,2,4,2,5,4,2,4,3,4,4,2,4,2,5,5,3,4,4,5,4,2,4,3,4,4,2,3,35,54,47,25,45
2,3,2,4,3,2,4,2,4,4,2,3,2,4,3,3,4,1,4,4,1,4,2,4,3,2,4,2,4,4,3,3,1,3,3,2,3,2,3,3,2,3,2,4,3,3,4,2,4,3,2,3,2,4,2,2,3,2,4,2,26,41,22,46,37
5,5,5,4,5,5,5,5,1,5,5,5,5,1,5,5,5,2,1,5,5,5,5,1,5,5,5,1,2,5,5,5,2,1,5,5,5,5,1,2,5,5,5,5,5,5,5,5,1,5,5,5,5,1,5,5,5,2,2,5,60,60,47,21,57
1,1,4,5,2,5,1,2,5,1,2,1,1,4,5,5,1,2,4,1,5,1,2,1,1,4,1,1,5,5,5,1,1,4,1,5,1,4,2,5,4,1,1,1,5,5,1,1,1,1,5,1,1,2,1,1,1,5,5,5,47,12,25,39,33
1,4,2,5,2,1,4,2,5,1,1,4,2,4,1,1,4,2,4,4,1,5,1,5,1,1,3,5,5,2,1,2,2,5,4,1,5,1,4,4,1,2,2,4,2,1,4,4,5,2,1,4,1,5,2,1,2,4,4,1,12,43,28,55,26
4,5,5,2,5,4,1,5,1,5,5,5,2,1,5,4,5,2,2,5,2,4,4,2,5,4,5,2,4,5,4,5,1,1,1,4,5,1,2,5,5,5,2,4,5,1,5,5,4,5,5,1,1,2,5,5,1,2,4,5,47,47,32,29,56
2,4,1,4,4,2,3,2,4,3,2,4,1,4,2,4,4,1,3,4,2,4,2,4,2,2,4,1,4,4,4,2,1,2,3,3,4,2,3,3,2,4,2,4,4,3,4,1,2,3,2,3,2,4,2,2,2,2,4,2,30,42,18,42,36
1,1,1,5,2,1,1,4,5,2,4,1,1,5,2,5,2,1,5,3,2,1,1,5,2,2,1,1,5,2,2,2,1,5,2,2,1,1,5,4,4,2,1,5,4,4,2,2,5,2,2,2,2,5,2,2,1,1,5,2,31,17,17,60,29
1,1,4,4,1,2,5,3,4,1,1,1,5,1,1,2,1,5,3,1,5,5,3,2,1,2,2,4,1,1,3,3,5,3,2,2,5,5,2,1,2,1,5,1,1,1,2,5,2,1,1,5,5,2,1,1,2,5,1,1,23,33,54,26,13
5,5,4,1,4,2,5,5,1,5,4,5,5,1,4,2,5,2,2,5,1,5,4,1,5,4,5,4,1,4,2,5,4,2,5,2,5,4,2,4,4,5,5,2,4,2,5,5,2,5,1,5,5,1,4,5,5,5,1,1,34,60,52,17,50
3,5,4,2,4,2,5,5,1,5,4,5,5,1,4,3,5,3,2,4,2,5,4,2,4,4,5,4,2,4,2,5,4,2,4,4,5,4,2,4,3,5,5,2,4,2,5,5,3,5,4,5,5,1,4,4,5,5,1,3,37,60,53,21,49
5,1,5,5,2,1,1,1,5,1,1,5,1,5,1,1,1,1,1,1,1,5,1,5,1,1,1,5,1,1,1,1,1,1,1,1,5,1,5,1,5,5,1,5,5,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,20,28,24,40,17
1,2,2,5,2,2,2,2,5,2,2,2,2,4,2,2,4,2,4,2,2,2,2,5,2,2,2,2,5,2,2,2,2,4,3,2,2,2,4,3,1,2,2,4,2,2,2,2,5,2,2,2,2,4,2,1,2,2,4,2,21,26,24,53,26
2,2,5,2,2,4,5,5,1,3,4,5,5,1,2,4,5,5,2,2,2,5,5,1,5,5,3,5,1,4,5,4,5,1,1,4,5,5,1,3,3,5,5,1,4,1,5,5,2,5,5,5,5,1,4,2,3,5,1,2,41,52,60,15,37
1,4,2,5,2,1,3,2,5,1,1,4,2,4,1,1,2,2,4,2,1,5,1,5,1,2,2,2,5,2,1,1,2,5,2,1,5,1,5,2,1,2,1,4,2,1,2,2,5,2,1,2,1,5,2,1,1,2,4,1,13,33,20,56,20
1,2,5,4,2,2,5,5,3,2,4,5,5,1,2,4,5,5,2,2,2,5,5,2,1,5,2,5,1,4,5,5,5,2,2,5,5,5,1,2,5,4,5,1,4,1,5,5,4,5,5,4,5,1,1,2,2,5,1,2,41,49,60,23,29
5,2,5,4,5,5,5,5,1,5,5,5,2,1,5,5,5,1,4,4,5,4,5,1,5,5,2,2,4,5,5,4,2,1,4,5,4,5,1,4,5,5,4,4,5,5,5,5,1,5,5,4,5,1,4,5,4,2,2,5,60,49,43,25,56
1,1,1,5,2,5,1,5,5,1,1,1,1,1,5,5,1,1,1,1,5,1,5,1,5,5,1,1,1,5,5,1,1,1,1,5,1,5,1,5,5,1,1,5,5,5,1,1,1,1,5,1,2,1,1,1,1,1,1,1,48,12,25,24,33
5,1,5,5,5,5,5,5,1,5,5,5,4,1,5,5,5,2,4,5,5,4,5,1,5,5,5,2,5,5,5,5,1,2,4,5,5,5,1,1,5,5,5,4,5,5,5,5,1,5,5,5,5,1,5,5,5,4,4,5,60,55,48,30,55
2,3,5,4,4,2,4,5,2,3,4,4,4,1,2,4,5,4,4,2,2,5,5,2,4,4,3,4,2,4,4,4,4,4,2,4,5,4,2,3,2,4,4,2,4,2,5,5,3,4,5,4,4,2,4,2,3,4,1,2,37,49,52,29,38
5,2,5,5,5,5,5,5,1,5,5,4,2,1,5,5,5,1,5,4,5,1,5,1,5,5,1,1,5,5,5,5,2,1,4,5,2,5,1,2,5,5,5,5,5,5,5,5,1,5,5,4,5,1,5,5,5,2,5,5,60,44,43,32,55
2,2,5,4,5,4,5,4,2,5,4,4,4,2,5,4,5,1,4,5,2,4,4,2,5,4,4,4,2,5,4,4,2,2,5,4,4,4,2,5,2,4,4,2,5,2,4,5,4,1,5,4,4,2,5,2,4,4,1,5,39,48,45,29,56
2,4,4,3,4,2,5,4,2,5,4,4,4,2,4,4,5,4,4,5,1,5,4,2,5,4,4,4,2,1,2,4,1,4,5,4,5,1,3,5,2,4,4,4,4,1,5,5,4,5,4,4,4,2,5,2,4,4,2,4,32,53,43,34,52
2,5,4,2,4,2,5,4,2,4,4,5,4,2,4,4,5,2,2,4,2,5,4,2,4,4,5,4,2,4,2,5,2,2,4,2,5,3,2,4,2,4,4,3,4,2,5,4,4,4,4,5,4,2,4,3,4,4,2,4,33,58,43,27,48
3,3,3,3,1,3,3,2,3,1,2,2,4,3,1,3,3,5,3,1,3,3,2,3,1,3,3,2,2,1,3,3,4,3,1,3,3,4,3,1,3,3,4,3,1,2,2,1,3,1,1,4,3,3,1,2,3,3,1,1,31,35,37,33,12
1,1,5,4,1,2,5,2,4,1,1,1,5,1,1,2,1,5,4,1,1,5,2,4,1,2,2,4,1,1,2,2,5,2,1,1,2,3,1,1,2,1,5,1,1,1,1,5,1,1,1,5,4,3,1,2,2,5,1,1,18,28,50,27,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
2,1,4,4,5,2,4,4,2,5,4,4,1,2,1,4,5,1,4,4,1,5,4,2,5,2,4,4,3,5,5,4,1,1,4,4,5,2,2,4,1,4,1,4,4,2,4,4,4,5,4,1,3,2,5,3,4,4,1,4,34,45,33,31,51
1,2,2,5,1,1,2,1,5,1,1,2,4,5,1,1,2,2,4,2,1,5,1,4,1,1,2,4,4,2,1,2,2,5,2,1,4,1,5,4,1,2,2,2,2,1,2,2,4,2,1,4,1,5,2,1,1,4,4,1,12,30,26,52,21
2,5,4,2,4,2,5,5,1,5,4,5,5,1,4,2,5,3,2,4,2,5,4,2,5,4,5,5,2,4,2,5,4,2,4,2,5,4,2,4,3,5,5,2,4,2,5,5,3,5,4,5,5,1,4,4,5,5,1,3,33,60,54,21,50
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
1,4,2,5,2,1,4,1,5,1,1,4,2,3,1,1,4,2,4,2,1,5,1,5,1,1,4,4,4,2,1,2,2,5,4,1,5,1,4,3,1,2,2,2,2,1,4,2,5,2,1,4,1,4,2,1,2,4,2,1,12,44,24,48,23
2,2,5,4,2,4,5,5,2,2,4,5,5,1,2,4,5,5,2,2,2,5,5,1,5,5,3,5,1,4,5,5,5,2,2,4,5,5,1,3,4,5,5,1,4,1,5,5,1,5,5,5,5,1,4,2,2,5,1,2,42,52,60,18,37
5,2,5,5,5,5,5,5,1,5,5,5,1,1,5,5,5,1,5,4,5,2,5,1,5,5,4,1,5,5,5,5,1,1,4,5,2,5,1,2,5,5,5,4,5,5,5,2,1,5,5,5,5,1,5,5,5,2,5,5,60,50,38,31,55
