"item1","item2","item3","item4","item5","item6","item7","item8","item9","item10","item11","item12","item13","item14","item15","item16","item17","item18","item19","item20","item21","item22","item23","item24","item25","item26","item27","item28","item29","item30","item31","item32","item33","item34","item35","item36","item37","item38","item39","item40","item41","item42","item43","item44","item45","item46","item47","item48","item49","item50","item51","item52","item53","item54","item55","item56","item57","item58","item59","item60","NA","NA","NA","NA","NA"
1,1,4,4,2,4,3,5,4,2,2,1,3,4,5,4,1,5,5,2,4,3,4,2,2,5,2,4,5,4,4,1,3,5,3,4,2,5,2,3,3,1,3,4,5,2,2,4,4,1,4,2,4,2,1,2,1,5,5,5,39,20,49,46,35
2,4,2,2,1,5,4,2,4,4,1,2,4,4,4,2,4,4,4,1,5,2,2,2,4,2,2,2,3,4,2,4,2,4,1,5,2,4,4,4,1,1,4,3,4,3,2,2,4,1,5,4,4,4,2,2,1,2,4,4,35,32,34,42,34
5,1,5,1,1,5,5,5,1,1,5,5,5,1,1,1,5,5,1,3,5,5,5,1,5,5,1,5,1,5,5,3,5,1,3,5,5,5,1,5,5,5,5,1,5,1,3,5,5,5,1,3,5,1,1,5,1,5,1,5,48,42,60,16,40
5,4,5,1,5,5,5,5,1,5,5,5,4,2,4,5,2,5,4,5,4,5,5,1,4,5,4,5,2,5,5,5,5,2,5,2,5,4,2,4,5,5,5,2,5,4,5,5,4,5,4,5,5,2,5,5,4,5,2,5,54,54,58,25,57
4,5,5,1,5,3,5,5,2,5,4,2,5,3,5,3,4,5,4,5,4,5,5,1,4,3,3,5,1,5,3,4,5,4,5,3,5,5,4,5,4,2,5,2,5,3,3,5,1,5,3,5,5,3,5,4,4,5,1,5,41,47,60,27,59
5,5,5,1,2,4,5,4,1,4,1,5,5,1,2,2,1,5,4,4,2,5,4,1,2,2,5,5,2,4,2,5,5,4,4,2,5,5,1,4,5,2,5,1,2,1,5,5,2,2,1,5,5,1,2,5,4,5,5,4,32,52,58,24,36
4,4,2,3,5,2,5,3,5,4,4,3,4,2,5,2,5,4,3,5,3,5,2,1,5,3,2,2,2,4,2,4,3,4,5,3,4,4,4,5,2,2,4,3,5,2,5,2,4,2,3,5,4,3,5,2,3,2,2,4,32,47,36,36,54
1,1,3,4,5,5,5,1,1,5,5,1,3,3,5,4,1,4,2,5,5,5,3,4,5,2,1,1,3,5,2,2,4,5,5,5,5,5,1,5,5,2,3,4,5,4,1,5,5,5,5,5,5,2,5,4,1,1,2,5,47,30,38,36,60
4,5,5,1,5,3,5,5,1,5,5,3,5,1,3,2,5,4,1,5,2,5,2,1,5,4,4,4,1,5,1,5,5,2,5,2,5,5,1,5,5,2,5,1,5,4,5,5,1,5,2,5,5,2,3,5,5,5,1,5,39,54,55,14,56
4,4,3,2,1,2,5,4,2,4,4,4,4,2,4,3,4,4,3,2,4,4,2,2,5,4,4,4,1,2,4,4,4,2,4,4,4,4,2,4,3,3,4,2,3,4,2,5,1,3,4,5,4,2,5,4,4,4,2,3,44,47,46,23,40
4,5,4,2,4,3,4,4,2,4,3,4,4,2,4,4,4,4,2,4,3,4,4,2,4,4,4,4,3,4,2,4,4,4,3,2,4,4,2,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,39,49,48,33,47
4,4,4,2,4,1,5,4,3,2,3,4,5,1,1,1,2,4,1,3,2,5,3,2,4,4,5,4,2,4,1,4,4,4,3,2,4,2,5,5,1,4,5,1,5,2,3,5,5,1,2,5,4,5,3,2,4,4,2,2,25,49,48,33,37
3,5,2,1,2,3,5,2,2,5,4,2,5,1,2,2,1,5,2,5,4,5,2,1,4,4,5,2,1,4,2,5,2,4,5,4,2,5,2,4,3,2,5,1,4,4,5,2,4,4,5,3,5,1,4,3,4,4,1,3,41,44,41,21,46
4,5,5,4,5,4,5,5,2,5,5,4,4,3,5,4,5,5,5,4,3,5,2,4,3,4,4,5,4,5,1,5,5,5,5,2,5,5,5,5,4,1,4,2,5,4,5,5,5,2,2,5,5,4,3,5,3,2,4,5,42,52,52,47,52
1,4,4,1,1,1,4,4,2,3,3,3,5,2,2,1,3,5,2,1,1,4,4,2,3,4,3,4,1,2,1,4,4,2,1,2,3,4,2,3,3,3,5,2,2,2,4,4,2,1,1,5,4,2,2,3,3,4,2,2,23,43,51,22,23
4,5,5,2,5,1,5,5,1,5,5,5,5,1,5,3,1,5,1,4,3,5,5,1,5,5,5,5,2,5,5,4,4,1,4,5,5,4,1,5,5,5,4,2,5,3,5,5,5,5,5,5,5,1,5,5,5,5,1,5,49,55,57,19,58
5,5,5,1,2,4,5,5,1,4,5,5,5,1,5,1,1,5,2,5,4,5,5,1,5,5,5,5,1,4,5,5,5,2,5,5,5,5,1,1,5,5,5,5,5,1,5,5,1,5,2,5,5,1,5,5,5,5,1,5,47,56,60,18,51
4,4,4,2,4,5,4,5,2,5,4,3,4,2,5,1,4,5,3,5,4,4,4,2,5,5,4,2,2,5,2,4,4,1,5,2,2,5,2,4,5,4,4,2,5,1,4,4,3,5,2,5,5,5,5,5,4,3,4,4,40,46,49,30,57
2,4,2,4,4,4,4,2,2,4,4,4,2,4,4,2,4,4,4,4,4,5,2,2,4,2,4,2,4,4,2,4,4,4,4,2,2,4,4,4,2,2,2,4,2,4,2,5,4,4,4,4,4,4,4,4,4,2,4,4,36,43,35,44,46
5,5,5,1,2,3,5,5,2,5,5,5,5,1,5,1,1,5,2,2,1,5,5,1,3,5,5,5,1,3,1,5,5,1,3,1,5,5,1,5,4,5,5,1,3,2,5,5,1,3,1,5,5,1,3,5,5,5,4,2,34,56,60,17,39
5,4,4,2,5,4,5,3,4,5,4,4,4,4,2,4,5,2,4,5,5,3,4,1,2,5,4,2,1,3,5,5,5,1,4,4,5,4,2,2,5,1,4,2,4,5,4,5,3,3,5,5,3,1,1,5,5,4,3,2,56,50,44,28,38
2,5,5,1,4,3,4,5,1,4,4,4,4,1,4,4,4,4,2,4,4,4,4,3,4,4,3,4,2,4,3,4,4,1,4,4,2,5,2,4,5,3,4,1,5,5,5,4,2,4,3,4,5,1,5,4,3,4,2,4,45,45,52,19,50
4,4,2,2,2,3,5,3,2,3,1,4,4,1,4,2,5,3,2,4,2,5,3,3,4,2,4,5,1,4,1,5,3,2,4,4,5,4,2,2,1,2,4,3,4,3,4,5,3,5,2,5,5,1,4,3,2,5,1,4,28,50,46,23,44
3,4,1,4,2,4,4,1,2,4,5,4,3,4,4,4,2,1,3,4,4,3,3,3,5,5,4,1,3,3,2,3,5,5,5,2,2,5,4,5,3,1,5,2,2,4,3,1,5,3,3,3,4,4,3,3,5,3,5,5,42,38,33,44,45
1,4,4,3,4,3,4,4,2,4,3,2,4,3,2,1,4,4,4,4,2,4,2,4,4,4,4,4,2,4,1,3,4,4,4,1,2,3,2,4,3,2,4,2,4,2,2,5,4,4,2,3,4,2,4,2,4,4,2,2,25,38,46,34,44
5,5,5,1,5,1,5,5,1,5,5,2,5,1,5,5,5,5,1,5,3,5,5,1,4,5,5,5,1,5,5,5,5,2,5,5,5,5,1,3,4,5,5,1,5,4,5,5,1,4,3,5,5,1,4,5,5,5,1,5,50,57,60,13,55
3,5,5,3,4,1,5,4,2,4,5,4,4,2,3,2,1,5,2,3,1,5,4,3,4,2,5,5,2,4,2,5,4,4,4,2,5,5,1,2,3,3,4,2,3,3,4,5,4,4,2,5,4,2,3,4,4,4,3,4,30,51,53,30,42
1,5,2,3,2,3,4,2,3,5,2,2,4,4,2,1,5,4,4,4,3,4,3,4,5,2,3,2,4,2,1,5,3,4,4,3,3,3,5,5,2,2,3,3,3,2,5,3,4,2,2,4,3,4,5,3,2,2,3,2,25,44,34,45,41
2,3,5,3,4,4,4,3,2,5,2,3,5,2,3,2,3,5,4,5,2,4,3,4,5,3,4,5,3,4,1,3,5,5,5,2,3,4,5,4,3,3,5,3,4,2,2,5,5,4,3,4,5,4,5,3,4,3,2,4,29,40,53,42,52
2,4,5,2,4,3,5,5,2,5,4,4,4,1,4,2,4,4,2,4,4,5,4,1,5,5,3,4,1,4,2,4,4,2,4,4,5,5,1,5,4,4,5,2,4,2,5,5,2,5,5,4,5,1,5,3,4,4,1,4,40,51,54,18,53
4,5,4,1,2,3,5,2,1,2,3,5,5,1,3,3,5,5,1,4,4,5,5,1,3,5,5,3,1,2,2,5,4,2,4,4,5,5,2,2,4,2,5,1,2,4,5,4,1,3,4,5,5,1,3,3,4,5,1,2,43,56,52,14,32
1,4,1,1,4,2,5,2,2,5,2,4,4,1,4,1,2,4,2,4,2,5,1,2,4,1,4,2,1,5,1,4,2,1,5,4,4,4,1,5,1,4,2,1,5,1,4,2,2,1,2,4,4,2,4,2,4,4,1,4,20,48,32,17,50
1,5,2,3,5,2,5,2,4,5,2,4,5,4,5,2,5,2,4,5,1,5,1,3,2,4,5,2,4,5,2,4,2,5,5,1,3,2,2,5,2,2,5,3,5,2,5,4,5,4,3,5,2,4,5,2,4,2,4,5,24,52,31,45,56
5,5,5,1,5,5,5,5,1,5,3,5,5,1,5,1,5,4,1,5,5,5,5,1,5,5,4,5,1,5,4,5,5,1,5,5,5,5,1,5,4,4,5,1,5,4,5,5,1,5,5,5,5,1,5,4,5,5,1,5,50,58,59,12,60
1,2,1,5,4,2,4,1,5,4,4,2,2,5,4,1,2,1,4,5,1,2,1,5,4,5,1,1,5,4,1,2,1,5,1,1,1,1,5,2,1,2,1,5,4,1,1,1,5,1,1,4,1,5,4,1,2,1,5,2,20,25,13,59,39
2,2,2,3,2,2,4,1,4,3,2,1,4,3,3,1,1,5,4,5,2,5,1,4,3,2,2,2,4,3,1,4,2,5,5,2,4,4,4,5,2,4,4,4,5,4,2,2,4,5,2,4,4,4,2,2,3,2,3,3,24,36,33,46,44
2,4,4,4,2,4,4,3,2,4,3,1,3,1,2,2,3,5,4,2,2,5,4,1,4,2,4,5,2,2,2,3,5,5,4,2,2,4,1,4,4,1,3,2,2,1,2,5,4,4,2,4,4,1,3,4,2,5,1,1,30,35,50,28,34
2,5,4,5,4,1,4,2,4,2,2,2,4,5,2,1,4,5,5,4,1,5,2,4,3,4,4,4,5,4,1,4,4,5,4,2,2,4,5,5,2,1,5,5,5,2,1,5,5,2,1,4,5,5,2,2,2,4,5,2,21,38,48,58,39
2,5,5,3,2,1,5,4,5,3,2,3,5,5,1,1,4,5,2,3,1,5,2,3,4,5,5,2,4,2,1,5,5,4,4,2,5,4,5,5,3,2,5,2,1,2,5,5,4,2,2,5,5,4,3,3,2,4,4,2,25,51,51,45,32
2,4,4,3,4,1,4,4,3,4,2,2,5,5,3,1,3,5,5,4,1,4,2,5,3,3,4,2,5,4,1,4,3,5,5,4,2,4,5,3,2,1,4,5,4,1,1,4,5,5,2,4,5,5,4,2,3,2,5,3,22,36,44,56,46
4,5,2,2,5,3,5,4,2,4,2,4,2,3,4,2,5,4,2,5,4,5,3,4,5,4,5,2,2,5,2,5,2,5,5,3,5,4,5,4,1,1,3,2,5,2,5,4,5,5,5,4,5,4,5,2,3,2,2,4,34,52,37,38,56
4,4,2,4,4,4,5,2,2,5,4,3,5,4,4,1,5,4,5,4,2,2,1,4,3,5,4,2,4,5,1,4,2,5,4,2,2,4,5,2,4,2,5,2,4,4,2,4,5,4,2,5,4,4,3,4,4,2,4,4,37,42,37,48,46
2,4,4,3,2,2,5,4,3,4,3,4,4,1,4,2,2,3,2,4,2,5,4,3,4,3,3,4,2,4,2,4,3,4,4,3,4,5,3,4,3,3,5,2,4,2,5,4,3,3,2,4,4,3,2,2,4,4,2,3,28,47,48,31,42
4,5,4,3,5,4,5,4,1,5,4,2,5,1,5,3,5,4,4,5,4,4,4,1,5,5,4,4,3,5,4,3,4,1,5,2,2,5,1,4,3,2,5,1,5,2,2,4,2,5,3,5,4,1,5,2,3,2,2,5,40,42,49,21,59
4,5,3,2,4,3,4,4,2,4,4,3,5,1,3,4,1,4,2,5,4,5,5,1,5,5,4,2,1,5,3,4,2,2,5,3,5,5,2,5,5,4,5,1,5,5,5,2,3,4,4,4,4,2,4,5,4,3,1,5,49,48,44,20,54
4,4,1,2,4,4,4,2,2,5,1,4,3,5,4,1,5,2,4,5,2,5,2,2,5,3,4,2,3,4,2,4,1,4,4,4,4,4,5,4,1,4,3,2,4,1,1,1,2,4,3,5,4,5,5,3,4,2,3,4,29,48,27,39,52
2,5,1,4,5,2,5,1,5,5,4,4,4,2,5,1,5,2,4,5,1,2,1,5,5,1,2,2,2,5,1,5,1,5,5,5,2,4,4,5,2,2,4,2,5,4,2,2,5,5,2,5,4,5,5,5,4,1,2,5,30,43,27,45,60
1,5,2,3,2,1,5,4,2,5,3,4,4,4,3,1,5,3,4,4,1,5,3,3,4,4,5,3,3,3,2,4,2,4,4,2,4,3,4,4,2,3,4,3,4,2,5,4,5,5,3,5,3,4,4,3,3,2,4,3,25,53,37,43,45
5,5,5,1,1,4,5,1,1,4,5,5,5,1,4,2,1,5,4,5,4,5,3,1,5,4,5,5,1,5,2,5,5,1,5,4,5,5,1,5,5,4,5,2,5,2,5,5,4,5,4,5,5,1,5,4,4,4,5,4,45,54,53,23,53
5,5,4,3,4,4,5,3,1,5,4,3,5,4,3,5,5,5,4,5,4,4,3,1,4,5,5,3,4,4,5,5,4,4,4,5,5,4,2,5,5,3,5,3,4,5,5,4,3,5,1,5,3,1,5,5,5,5,3,3,53,55,48,33,51
3,4,1,4,2,4,4,3,2,4,4,4,4,3,4,2,2,2,3,4,4,4,2,3,2,2,4,3,4,2,2,4,1,4,4,3,3,4,3,5,2,3,4,3,4,2,4,2,4,4,4,4,4,4,4,3,4,2,3,4,35,44,32,40,43
2,4,2,4,4,2,4,1,5,5,2,2,1,5,4,1,4,4,4,4,2,2,1,5,5,2,4,1,5,4,1,4,2,5,4,3,2,2,4,5,2,1,1,2,5,2,2,4,4,5,4,4,2,4,5,2,3,1,2,4,25,36,22,49,54
1,4,2,5,2,1,5,3,4,4,2,2,4,5,2,1,4,3,5,2,1,4,2,5,1,1,2,3,4,2,1,2,2,5,2,1,2,4,4,3,2,2,2,4,2,1,2,2,5,4,1,4,4,5,2,2,2,4,4,2,15,35,35,55,28
2,5,2,1,2,2,5,2,1,5,2,4,4,2,2,2,5,2,2,5,2,5,2,4,2,4,5,2,1,4,1,5,2,2,4,2,4,4,2,2,4,4,5,1,5,2,4,2,2,4,2,5,4,2,4,2,4,4,1,2,27,55,35,21,41
4,5,2,2,5,5,4,4,1,5,5,3,4,2,5,2,4,3,4,5,3,4,5,1,4,3,2,2,2,5,3,5,2,2,5,5,1,5,2,5,4,1,4,2,5,4,2,5,4,5,2,4,5,2,5,5,2,2,3,4,45,37,43,27,58
1,5,2,5,5,3,5,5,1,4,5,5,1,2,5,1,1,5,5,5,4,5,5,2,5,5,5,5,3,5,1,5,5,5,5,1,5,5,5,5,5,4,5,1,5,5,5,5,5,5,5,5,5,3,5,5,5,2,4,4,41,55,50,41,58
5,5,5,3,1,2,5,5,1,5,4,5,5,3,5,2,1,5,4,4,3,5,5,1,3,3,5,5,2,3,1,5,4,5,5,4,5,5,4,5,4,1,5,2,5,2,5,5,3,3,2,5,5,5,3,5,4,1,3,4,37,51,55,36,46
4,5,4,2,4,4,5,2,1,5,4,3,4,2,4,2,1,4,2,4,3,5,2,1,4,2,2,4,2,4,2,3,4,4,4,3,4,4,2,4,2,2,3,2,4,4,4,5,2,4,2,4,4,2,4,3,4,4,2,3,35,42,44,24,48
5,5,5,1,2,5,5,5,2,5,5,4,5,2,4,5,2,5,1,4,5,4,5,1,5,5,4,5,1,5,5,4,5,5,5,1,4,5,1,4,5,1,4,1,5,5,5,5,4,5,5,5,5,1,5,5,2,5,1,5,56,45,59,21,54
5,3,1,4,3,5,4,2,4,4,3,2,4,4,2,5,2,4,5,2,4,2,1,3,2,3,4,1,3,2,4,3,2,4,2,3,1,2,4,2,5,3,3,4,1,5,4,1,2,2,3,2,2,4,2,4,4,1,4,3,49,34,24,45,27
3,5,2,4,5,4,5,2,3,5,3,3,5,4,4,2,5,3,4,5,1,4,2,2,5,5,2,2,4,5,1,5,2,4,5,4,5,4,3,5,4,2,5,4,5,3,4,3,4,5,2,5,5,3,5,4,3,3,5,5,36,48,38,44,59
2,5,3,4,5,2,5,3,2,5,4,4,5,4,3,2,5,3,4,5,2,4,3,2,5,4,4,4,4,4,2,5,3,4,4,3,4,4,4,5,3,4,5,3,4,2,4,3,4,5,2,5,5,4,4,3,4,4,4,3,31,53,45,43,52
2,4,2,3,2,2,4,1,4,2,2,2,4,4,2,2,4,3,2,5,4,4,2,4,2,1,2,2,4,2,1,4,2,4,4,4,2,4,5,4,1,2,4,4,2,2,5,2,5,4,4,4,2,4,2,2,1,2,4,2,27,38,30,47,33
4,5,2,2,2,2,5,5,1,5,5,5,5,2,4,5,5,4,4,5,3,5,5,1,5,2,5,2,2,4,4,5,1,5,5,2,5,4,2,5,4,4,5,2,5,4,5,4,5,5,4,5,4,4,4,5,5,2,5,5,44,59,43,35,54
1,5,2,3,5,1,5,5,3,5,2,4,3,4,5,1,5,4,4,5,1,5,1,2,5,2,5,4,4,5,1,5,1,4,5,1,5,2,5,5,1,2,2,2,5,1,4,2,4,4,1,5,4,5,5,2,4,2,2,4,15,54,32,42,58
4,4,4,3,3,3,5,4,3,4,1,4,5,2,5,2,2,4,2,2,3,5,5,2,3,4,5,4,1,4,2,4,5,2,4,2,4,5,1,4,4,5,4,1,4,4,4,4,4,5,4,4,5,2,1,4,4,4,2,5,37,50,53,25,44
1,4,4,1,1,2,5,2,3,4,1,2,5,1,3,1,2,5,1,1,4,5,4,1,5,2,4,2,1,3,1,4,4,2,1,2,4,5,4,4,1,4,5,2,4,1,2,4,5,2,3,5,4,4,4,1,5,2,1,4,20,46,46,26,36
2,5,2,4,5,1,4,3,2,4,4,5,5,2,2,1,5,2,1,5,2,4,2,2,2,2,5,4,2,5,1,4,2,4,5,1,4,3,4,2,4,2,5,4,3,2,5,3,4,5,2,4,4,4,4,4,4,2,3,3,26,51,37,36,45
5,5,5,1,5,3,5,5,1,5,5,5,5,1,5,2,5,5,2,5,4,5,5,1,5,5,5,5,1,5,5,5,5,2,5,4,5,5,1,5,5,5,5,1,5,4,5,5,1,5,5,5,5,4,5,5,5,5,1,5,52,60,60,17,60
2,5,3,2,5,4,5,2,4,5,3,2,5,4,5,4,5,4,5,5,5,4,2,2,5,2,2,5,1,5,1,5,4,5,4,3,3,5,5,5,2,2,5,1,5,2,2,5,5,4,4,5,5,4,5,2,2,5,2,5,34,42,50,40,58
5,5,4,2,5,4,5,5,2,5,4,2,5,1,5,5,1,4,2,5,4,5,4,2,5,5,5,4,1,4,5,5,4,4,5,5,5,5,2,4,5,4,5,1,5,5,5,5,2,5,4,5,5,2,5,5,4,4,2,5,56,51,54,23,58
4,4,4,3,3,1,4,4,3,4,4,4,4,2,3,1,2,3,3,4,1,5,3,2,3,3,4,4,3,4,1,4,4,3,2,2,5,4,2,3,4,2,3,3,4,2,3,4,3,4,3,4,3,2,4,4,3,5,3,3,30,44,45,32,41
2,3,2,2,3,4,4,2,4,5,3,3,3,2,4,1,3,4,4,5,2,3,1,2,5,2,3,2,2,4,2,3,4,4,4,3,2,4,4,4,2,2,2,2,4,2,2,4,4,5,2,4,2,4,4,2,2,2,3,2,27,34,32,37,49
3,5,4,4,1,4,5,5,1,5,4,5,5,2,2,2,1,4,5,5,2,5,4,2,4,2,5,5,1,5,5,5,5,5,5,4,5,5,1,5,4,2,4,2,5,2,5,5,5,4,2,5,5,2,5,4,4,2,2,5,38,52,53,32,51
2,4,5,1,2,5,5,5,1,5,5,2,5,2,5,2,2,5,2,4,5,5,5,1,5,4,4,4,1,5,2,4,5,1,4,2,3,5,1,5,5,1,5,1,5,3,2,5,2,4,5,5,5,1,4,5,3,5,1,5,45,40,59,15,53
2,4,2,4,4,3,2,4,4,2,3,2,2,2,3,4,2,3,4,5,2,3,2,4,1,2,5,3,4,5,4,4,4,3,4,4,4,2,1,5,4,4,4,3,3,4,4,4,5,4,2,4,5,2,2,4,5,2,2,3,38,43,37,38,41
1,4,4,1,4,2,5,2,4,5,1,4,5,1,5,1,1,3,3,4,2,5,3,1,5,2,1,5,2,4,1,5,3,3,4,2,5,5,2,5,1,1,4,1,3,1,4,4,1,2,3,2,4,2,4,2,1,4,1,5,19,38,46,22,50
1,5,2,4,3,3,5,1,3,3,3,3,3,5,3,1,1,3,4,5,1,5,2,3,3,3,3,3,1,3,3,3,5,5,5,3,3,3,3,3,3,3,3,3,4,1,3,3,5,2,1,3,3,5,1,4,5,1,3,5,27,42,32,44,40
5,5,2,2,4,1,5,2,1,4,4,4,5,2,4,4,5,4,4,4,3,5,2,4,2,2,4,4,2,4,4,4,2,2,4,3,5,4,2,4,3,4,5,2,4,4,5,3,2,4,2,5,4,2,3,4,4,4,2,3,39,55,41,27,44
1,4,5,1,5,4,4,5,2,5,2,2,5,2,4,2,2,5,2,5,4,5,5,1,5,3,2,4,2,3,2,4,5,2,5,2,2,5,2,5,3,2,5,2,4,3,2,5,3,4,3,4,5,3,4,3,2,3,2,4,32,35,57,24,53
5,5,2,2,5,5,5,4,2,5,4,1,5,2,5,4,5,4,4,4,4,2,2,1,5,5,4,2,1,5,2,4,2,5,5,5,5,4,4,5,5,4,4,1,5,5,5,5,2,2,5,5,5,4,5,5,5,1,5,5,54,50,40,33,56
4,4,5,1,5,4,5,5,1,5,5,5,5,1,5,2,5,5,2,4,4,5,5,1,5,5,5,5,1,5,4,4,5,1,4,5,4,5,1,5,5,4,5,1,5,2,4,5,1,5,4,5,5,1,5,5,5,5,1,5,49,55,60,13,58
1,4,3,4,2,1,4,3,3,4,4,3,4,2,3,1,4,4,4,4,2,4,3,4,3,2,3,3,3,2,1,4,4,3,3,2,4,3,3,3,2,3,4,3,4,1,3,5,4,3,2,4,4,3,3,2,3,2,3,2,21,43,42,39,36
3,4,5,1,5,3,5,5,1,5,5,5,5,1,5,3,5,4,1,5,4,5,5,1,5,5,3,5,1,5,2,5,3,2,5,4,5,5,1,5,5,3,5,1,5,3,5,5,1,5,3,5,5,1,5,5,3,5,1,5,45,53,57,13,60
3,5,2,4,2,1,5,2,2,4,5,4,5,3,2,3,1,4,4,2,1,5,1,2,1,3,3,2,4,2,2,4,2,5,3,2,5,3,2,1,3,3,5,3,4,3,3,2,4,2,2,5,4,2,1,4,4,4,4,2,32,47,36,39,26
2,5,5,1,4,1,5,2,2,4,4,2,5,1,4,2,5,5,5,5,2,5,5,4,3,2,4,2,2,4,1,5,4,5,5,3,5,4,5,3,2,2,4,2,5,2,4,5,5,5,2,5,5,4,4,5,4,2,2,4,28,51,48,38,50
1,5,4,5,5,4,4,4,5,5,5,2,4,4,4,1,4,5,5,5,4,2,1,4,5,2,2,2,5,4,1,4,2,5,5,4,2,2,4,5,2,1,4,5,4,4,2,2,4,5,2,4,4,5,4,5,2,2,4,4,35,34,36,55,55
5,5,1,1,4,4,5,2,1,5,4,4,4,1,4,5,5,2,1,4,5,5,2,1,5,2,5,2,2,5,5,5,1,2,4,5,5,4,1,5,4,1,4,2,5,5,5,4,2,4,5,5,5,1,4,4,2,4,4,5,53,52,35,19,54
4,4,4,1,4,4,5,4,1,5,5,5,5,1,4,1,5,4,2,3,4,5,4,1,4,4,2,4,1,4,4,3,4,2,4,4,4,4,1,5,4,4,4,1,4,2,4,4,2,4,5,4,4,1,5,3,3,5,1,3,44,48,50,15,49
4,5,1,4,4,4,5,3,3,4,5,2,4,2,3,2,5,1,4,4,5,5,5,2,4,1,1,2,3,4,1,4,2,5,4,4,4,4,2,4,1,1,2,4,1,4,5,2,5,1,5,5,5,2,2,5,2,3,4,4,41,44,34,40,39
4,4,5,2,4,2,5,4,3,5,2,4,5,4,5,2,5,5,4,4,2,5,2,2,4,2,3,5,2,4,2,4,4,5,4,2,4,4,5,5,2,2,5,2,5,4,4,5,4,4,2,5,4,5,4,2,4,4,2,4,28,49,52,40,52
3,5,5,4,2,1,5,5,1,4,5,5,5,1,3,4,5,5,2,2,1,5,5,3,1,1,4,5,4,1,5,5,5,5,4,1,5,5,1,1,1,2,5,2,5,5,5,5,5,1,1,5,5,1,5,4,4,5,3,2,32,55,60,32,31
2,5,4,5,1,1,5,2,4,4,3,4,4,4,1,1,1,4,4,3,1,5,2,3,4,2,5,3,4,1,1,5,4,5,3,3,5,3,4,3,2,3,4,4,3,2,4,5,5,4,1,5,4,4,3,2,4,2,5,1,21,51,41,51,31
4,5,5,1,5,3,5,5,1,5,3,5,5,1,5,2,5,4,1,5,3,5,5,2,5,3,4,5,1,5,3,5,5,1,5,4,5,5,1,5,2,4,5,1,5,3,5,5,2,5,4,5,5,1,5,3,4,5,1,5,37,57,59,14,60
4,4,5,4,4,5,5,5,2,5,4,2,5,4,4,4,5,5,5,4,4,2,2,1,5,2,2,5,2,4,2,4,4,4,4,4,2,5,4,2,2,5,5,2,5,5,4,4,4,2,4,4,5,4,5,2,4,4,4,4,42,43,54,40,48
4,4,1,4,4,4,4,2,4,5,4,2,3,4,4,4,5,4,5,5,4,1,1,4,4,4,2,2,4,5,2,2,1,4,5,4,1,4,5,4,2,1,3,4,4,2,2,3,5,5,2,2,4,2,5,2,4,2,5,4,38,30,30,50,54
4,4,4,2,2,1,5,4,1,5,4,2,5,4,4,2,2,4,2,4,1,4,2,1,5,4,4,4,2,5,2,4,5,4,5,4,5,4,2,4,2,2,5,2,5,2,2,5,4,5,2,5,4,4,4,4,4,2,1,4,32,43,48,29,52
2,3,4,2,4,4,4,5,2,4,4,4,4,2,4,2,4,4,4,4,2,4,4,2,4,4,4,4,2,4,2,3,4,1,4,4,4,4,4,4,4,3,4,2,4,2,3,4,2,3,3,4,4,2,4,2,3,4,2,4,35,43,49,27,47
2,5,2,3,4,2,5,2,3,3,2,5,4,2,4,2,5,3,4,4,3,5,2,2,4,2,4,3,3,5,2,4,3,4,4,3,5,4,3,3,2,4,4,2,4,2,5,3,4,3,3,5,4,3,4,2,4,3,3,4,27,56,37,36,46
4,5,5,2,4,1,5,4,2,4,5,2,5,2,4,2,4,4,2,5,2,5,4,2,4,4,4,4,2,4,2,4,5,4,5,3,5,4,2,4,3,2,4,2,5,3,5,5,4,5,2,5,5,2,5,4,3,4,2,4,35,49,53,28,53
2,4,5,2,2,3,5,2,3,5,3,3,4,2,4,2,3,4,3,2,2,4,2,2,5,4,2,4,1,3,2,4,4,4,2,3,4,4,1,4,2,3,4,2,3,2,3,4,3,2,3,5,3,2,5,2,3,5,1,3,30,43,45,26,40
2,4,5,4,1,4,4,5,4,5,3,2,5,4,4,1,3,4,4,4,4,3,5,3,4,3,2,5,4,5,1,4,4,5,4,4,2,5,5,5,2,2,5,4,4,4,2,5,5,2,3,4,5,5,5,3,2,2,4,4,34,34,55,51,47
3,5,3,3,1,1,5,5,1,5,1,5,5,4,1,1,5,1,5,1,5,5,1,2,5,5,5,1,4,1,1,5,1,5,1,5,2,5,4,5,5,1,5,2,3,2,5,5,5,1,5,5,5,5,5,1,5,1,4,1,35,53,38,44,30
4,5,4,2,5,3,5,5,2,5,5,5,5,2,5,1,5,5,4,5,1,4,4,2,5,5,5,5,2,5,1,5,5,5,5,4,5,4,4,5,4,5,5,3,5,4,5,4,5,5,3,5,5,4,5,5,5,5,4,5,40,59,56,39,60
2,5,5,1,3,1,5,4,1,2,4,4,5,1,2,2,5,5,1,3,2,5,4,1,3,4,5,5,1,3,2,4,5,1,4,2,5,5,1,1,1,2,5,1,4,2,5,5,2,2,2,5,5,1,3,2,3,5,1,3,26,53,58,13,33
1,5,4,5,5,1,5,4,5,5,4,5,5,4,4,2,5,5,5,5,1,5,4,4,5,4,5,2,5,5,1,5,4,5,5,1,5,5,5,4,3,5,5,5,5,1,5,4,5,5,1,5,5,5,4,3,5,2,4,4,23,60,49,57,56
