"item1","item2","item3","item4","item5","item6","item7","item8","item9","item10","item11","item12","item13","item14","item15","item16","item17","item18","item19","item20","item21","item22","item23","item24","item25","item26","item27","item28","item29","item30","item31","item32","item33","item34","item35","item36","item37","item38","item39","item40","item41","item42","item43","item44","item45","item46","item47","item48","item49","item50","item51","item52","item53","item54","item55","item56","item57","item58","item59","item60","NA","NA","NA","NA","NA"
3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,39,36,36,36
3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,36,38,37,36,36
3,4,2,2,3,4,3,2,2,5,3,3,2,4,4,3,3,1,3,5,3,4,1,3,3,2,4,2,3,4,3,4,2,4,5,3,4,2,3,3,3,3,2,3,3,4,4,2,2,4,3,4,1,3,3,4,4,3,4,4,38,44,22,36,46
1,5,3,5,3,2,5,3,5,3,2,3,1,4,3,3,3,3,5,3,1,3,2,5,3,3,1,3,5,3,3,1,2,5,3,2,3,1,4,4,1,2,2,5,3,2,3,4,5,3,4,3,4,4,3,1,1,3,4,3,25,33,31,56,37
3,5,4,2,3,2,5,4,2,4,4,4,4,3,4,2,1,4,3,4,1,5,4,2,3,3,5,4,2,4,3,5,4,2,4,3,5,4,2,4,3,4,5,2,4,3,5,4,2,4,4,5,4,3,3,3,5,4,2,3,34,54,49,27,44
3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,38,36,36,36
2,4,4,2,1,4,5,4,1,5,4,4,3,3,5,3,5,3,3,5,2,4,4,2,1,4,4,4,3,4,4,5,3,3,5,4,5,4,3,5,4,4,4,2,4,3,4,5,3,5,5,5,5,3,2,4,4,4,2,5,43,53,47,30,47
4,5,2,1,2,4,5,2,1,4,2,4,4,3,2,3,3,4,4,2,2,3,2,2,2,2,4,2,2,2,2,5,4,3,2,3,5,4,3,2,3,3,4,3,2,3,3,2,3,2,1,5,4,3,2,4,4,3,4,2,33,49,37,32,26
3,4,2,3,3,4,5,2,1,4,3,4,1,3,4,3,3,1,3,5,3,4,2,3,4,3,4,3,3,4,3,4,1,2,5,3,5,1,3,3,4,3,1,3,3,3,4,2,4,4,2,4,3,3,3,5,4,3,4,5,39,48,22,35,47
2,3,3,3,4,2,4,2,4,1,1,4,3,4,1,1,3,4,5,2,2,5,2,2,1,1,3,4,2,2,2,3,4,4,2,2,2,3,4,3,2,4,4,2,2,2,4,3,2,1,2,3,2,5,2,2,2,5,3,2,21,40,39,40,23
1,3,3,5,3,1,4,3,4,3,2,4,3,4,2,1,4,3,3,1,1,5,2,4,2,2,4,3,3,4,2,3,3,4,3,2,5,3,4,3,1,3,3,3,3,1,4,4,4,3,2,3,2,4,3,1,3,4,3,3,17,45,36,45,33
2,1,3,5,3,5,2,4,5,1,1,2,1,3,1,3,1,1,4,1,4,1,3,3,1,1,1,4,4,5,2,1,1,1,1,2,1,3,3,1,3,1,1,3,4,2,1,1,4,1,1,1,1,3,1,2,1,4,4,1,28,14,27,42,21
4,4,4,2,3,3,5,3,2,4,3,4,4,3,4,3,5,3,3,4,2,5,4,2,4,4,4,4,2,4,3,4,4,3,4,3,4,4,3,4,3,4,4,2,4,3,5,4,2,4,4,5,4,3,3,4,4,4,2,3,39,53,46,29,45
2,3,5,4,2,3,5,5,2,4,3,3,5,3,2,3,3,5,3,3,2,3,1,2,3,4,4,4,1,4,3,5,5,3,3,3,5,5,3,3,3,3,5,2,3,2,4,5,2,4,5,5,5,3,2,3,4,5,2,2,36,47,55,30,35
4,5,2,2,4,4,5,3,2,5,2,4,2,3,4,3,4,1,3,5,2,5,2,3,1,2,4,2,3,3,3,4,1,4,5,3,5,1,3,4,3,3,1,3,4,3,3,2,3,3,1,4,2,3,3,3,4,3,4,5,33,50,22,36,46
3,4,4,2,4,4,5,4,1,5,4,4,2,2,5,4,5,2,3,5,2,3,4,2,3,4,4,4,3,1,3,4,2,2,5,4,4,4,3,4,4,4,4,3,1,3,4,4,4,4,5,4,4,3,4,4,4,4,2,5,44,49,42,30,46
1,5,1,1,1,4,5,2,3,2,1,2,5,5,1,1,4,5,4,1,2,5,2,1,1,1,5,2,1,1,3,4,5,5,2,1,5,5,3,1,3,2,5,1,1,5,3,5,1,1,1,5,5,4,1,3,5,5,1,1,26,50,47,30,14
2,1,2,4,3,4,3,2,4,3,3,2,3,4,4,3,1,3,4,3,4,2,2,2,1,2,2,2,2,4,2,1,3,3,3,2,2,4,3,4,3,1,2,2,4,2,3,4,2,2,4,2,4,3,2,2,1,2,3,4,33,21,33,36,37
1,4,4,2,4,2,5,1,4,2,1,4,4,3,2,1,3,4,2,2,2,4,1,3,1,1,4,4,3,4,2,4,2,4,3,2,4,2,3,3,1,4,4,3,3,2,3,4,3,2,1,4,2,3,4,1,3,4,2,2,17,46,36,35,32
3,4,1,2,3,3,4,3,2,4,3,4,2,3,3,3,3,1,3,5,2,5,1,2,2,2,5,2,2,3,3,4,2,2,3,3,4,1,3,4,2,3,2,3,4,4,4,2,2,3,2,3,1,3,3,2,3,3,4,4,32,46,21,31,41
3,4,3,1,3,3,5,3,1,3,3,3,5,3,4,2,3,4,3,5,3,5,3,1,3,3,5,3,1,3,3,5,3,3,3,3,3,5,3,3,3,3,5,1,3,3,3,5,1,3,3,5,5,3,3,3,5,3,3,3,35,49,47,24,39
1,1,2,5,3,4,3,5,5,1,2,2,1,5,1,5,4,1,5,1,1,1,2,5,2,3,1,2,5,3,3,1,1,5,1,2,2,1,3,3,1,2,1,5,3,1,5,4,5,5,5,1,1,4,4,1,1,2,4,1,29,24,23,56,28
1,3,2,5,4,4,5,4,5,4,2,3,1,4,4,3,3,2,4,5,2,3,2,5,4,3,3,3,5,4,3,4,3,5,3,3,4,4,3,4,3,3,3,4,3,3,5,4,4,4,4,3,4,4,3,3,3,3,4,3,34,42,35,52,45
3,5,3,1,3,3,5,3,1,5,3,3,4,3,4,3,3,3,3,5,3,3,3,1,3,3,5,3,1,3,3,5,3,3,5,3,3,5,3,3,3,3,5,1,3,3,3,3,1,3,3,5,4,3,3,3,5,3,3,5,36,48,42,24,45
3,4,2,3,3,3,5,3,2,5,3,4,2,4,4,3,3,1,3,5,3,4,2,3,4,3,4,2,3,3,3,4,2,2,4,3,4,2,3,3,4,3,2,4,3,4,3,2,3,4,4,3,2,3,4,4,4,3,4,4,40,45,25,37,46
1,1,2,3,1,2,5,2,4,2,2,2,4,3,1,3,4,4,4,1,3,5,2,3,1,2,3,2,1,1,3,2,4,1,1,3,3,4,3,1,2,3,3,1,1,3,4,4,4,1,2,3,4,3,1,2,1,3,3,1,28,36,38,33,13
3,3,5,1,3,3,5,3,1,4,3,3,4,3,3,3,3,2,1,3,3,5,3,1,3,3,5,3,1,3,3,5,3,1,3,3,3,3,3,3,3,3,4,1,3,3,3,5,1,3,3,5,3,3,3,3,5,4,3,3,36,48,42,20,37
2,4,4,2,4,2,5,4,2,5,4,4,2,2,4,3,5,2,2,5,3,4,4,2,4,4,4,4,3,5,3,4,2,2,5,4,4,2,3,4,2,4,3,3,5,2,4,5,4,5,4,4,4,2,3,4,4,4,2,5,37,50,40,29,54
3,5,4,2,3,3,5,5,1,5,3,4,5,3,3,3,5,3,3,5,2,5,4,2,4,3,5,4,2,4,3,5,4,3,4,3,5,4,3,4,3,5,5,2,3,3,5,5,3,2,4,5,5,3,3,3,5,5,2,4,36,59,53,29,44
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,38
2,2,2,2,3,5,3,2,3,4,3,2,3,4,4,4,3,3,3,3,4,2,2,2,2,4,3,3,2,4,2,2,3,2,3,2,4,4,3,4,3,2,3,2,4,2,4,2,2,2,1,2,4,3,2,2,2,4,3,5,34,31,35,31,40
2,4,3,4,3,3,5,4,5,3,3,3,4,4,4,2,4,3,4,3,1,4,2,5,3,3,4,4,4,4,2,4,4,4,3,2,4,4,3,4,3,3,3,3,4,3,4,4,4,4,4,3,4,3,3,2,2,4,4,3,30,44,43,47,41
2,4,4,1,3,3,5,3,1,4,2,3,4,3,3,2,3,4,3,4,2,3,3,1,3,3,5,4,1,3,3,4,4,3,5,3,5,5,3,3,2,3,5,1,3,3,3,4,1,3,3,5,5,3,3,3,4,5,4,3,31,47,50,25,40
3,3,4,3,3,3,5,4,2,4,3,4,4,3,3,3,3,4,3,3,3,4,4,2,3,4,3,4,3,3,3,4,4,2,3,3,3,4,3,3,3,3,4,2,3,3,3,4,3,4,5,4,4,1,3,4,3,4,1,3,40,42,48,28,38
3,4,3,3,3,3,4,3,3,4,4,4,2,3,4,3,4,2,3,4,2,4,2,3,4,2,4,3,3,3,3,4,2,3,4,3,4,2,3,4,2,3,2,3,4,3,4,3,3,4,3,4,3,3,4,3,4,3,3,4,34,47,30,36,46
1,4,3,5,3,1,5,3,5,3,3,3,1,5,3,3,5,1,5,3,1,5,2,5,3,3,1,4,5,3,2,3,1,5,3,2,5,1,5,3,1,2,1,5,3,1,3,4,5,4,5,1,3,5,3,1,1,3,4,3,24,38,27,59,37
2,3,2,3,3,2,3,2,5,4,1,2,2,4,3,3,3,2,3,5,2,3,1,3,1,1,3,3,3,3,3,3,2,3,3,2,4,2,3,3,2,3,2,4,3,3,4,1,1,4,1,3,1,3,3,2,3,2,3,4,24,37,22,38,39
4,5,4,2,3,3,5,5,1,5,3,4,5,1,4,3,1,4,3,5,3,1,3,1,3,3,5,4,1,3,3,5,5,3,4,3,5,5,3,3,3,5,5,2,3,3,5,5,1,3,5,5,5,3,3,5,5,5,3,4,41,51,55,24,43
3,5,3,1,3,3,5,3,1,5,3,3,4,3,4,3,3,3,1,5,3,3,3,1,3,3,5,3,1,3,3,5,3,3,4,3,5,4,3,3,3,3,5,1,3,3,3,5,1,3,3,5,3,3,3,3,5,4,3,3,36,50,43,22,42
3,3,3,3,3,3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,5,3,5,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,36,39,39,36,41
3,5,4,3,3,3,5,5,1,3,3,5,4,3,3,3,5,3,3,3,3,5,3,3,3,3,5,3,3,3,3,5,3,3,3,3,5,3,3,3,3,5,5,3,3,3,5,5,3,4,5,5,5,3,3,3,5,4,3,3,38,60,47,34,37
2,3,3,5,3,3,4,3,5,4,3,3,2,4,4,4,3,2,4,3,2,3,2,5,4,3,3,4,5,3,3,4,2,5,4,3,4,3,4,4,3,3,2,4,4,3,4,4,4,3,4,3,3,4,3,2,2,4,4,4,35,39,34,53,43
1,4,2,5,4,1,4,1,5,2,1,4,4,4,1,1,4,2,4,1,1,5,1,3,1,1,4,4,3,4,2,4,2,4,3,2,2,1,5,4,1,2,3,2,2,2,4,5,1,1,1,3,1,5,4,1,3,4,4,1,15,43,30,45,28
2,2,4,4,3,4,3,4,4,3,2,2,3,3,4,4,3,3,3,3,3,2,2,4,2,4,2,4,3,4,4,2,3,3,3,2,3,4,2,3,3,2,3,2,4,2,4,4,3,2,4,2,4,3,2,2,2,4,3,4,36,29,42,37,37
3,5,4,2,4,4,5,4,2,5,4,4,2,3,4,4,5,2,2,5,3,3,4,2,4,4,4,4,2,1,4,4,2,2,5,4,5,4,3,5,4,4,4,3,4,3,5,4,3,5,5,4,4,1,3,4,4,4,3,5,46,52,42,28,50
3,5,4,2,3,3,5,5,1,5,3,4,4,3,4,3,5,3,3,5,3,5,3,2,4,3,5,4,2,3,3,5,4,3,4,4,5,4,3,3,3,5,5,2,3,3,5,1,3,4,4,5,5,3,3,3,5,4,2,3,38,59,46,29,44
1,1,1,5,2,5,1,5,5,2,1,1,3,4,3,3,1,4,5,1,5,1,1,5,1,4,1,4,1,4,2,1,5,1,2,1,1,5,3,3,3,1,2,1,2,1,2,5,1,1,5,1,5,1,1,1,1,4,4,3,32,13,44,36,25
4,3,4,3,4,4,5,5,2,4,4,4,3,2,4,4,3,3,2,4,3,4,4,2,3,3,4,4,3,4,5,4,4,2,4,3,4,5,2,3,4,4,5,3,3,4,5,5,2,4,5,5,4,1,3,4,4,3,3,4,47,49,49,27,44
4,5,2,3,4,3,5,2,2,5,3,2,1,4,4,3,3,2,3,5,2,5,1,3,2,2,5,2,3,4,3,4,2,5,3,3,5,2,3,4,4,3,1,4,4,3,4,2,4,4,2,4,2,3,3,4,5,3,4,5,36,50,22,41,47
1,3,3,5,4,3,4,3,5,3,2,3,2,4,3,3,4,3,5,3,1,5,2,5,4,3,3,4,5,3,2,3,3,5,3,3,4,3,4,3,1,3,3,5,3,1,3,4,5,3,2,3,3,4,3,1,2,4,4,3,23,40,37,56,38
3,3,5,3,3,4,5,5,1,4,3,5,5,1,4,3,3,5,3,3,3,5,5,2,4,5,3,5,1,3,3,5,5,2,3,3,5,5,3,4,3,5,5,2,3,3,3,5,3,4,5,5,5,1,3,4,3,5,2,3,42,50,60,24,41
1,2,5,1,1,4,5,2,5,2,1,2,5,5,1,1,1,5,5,1,2,5,2,1,1,1,5,5,1,1,1,5,5,5,1,1,5,5,3,1,2,1,5,1,1,2,5,5,1,1,1,5,5,3,1,2,3,1,1,1,19,44,50,32,13
1,5,2,2,1,2,5,2,2,3,1,4,4,3,2,2,5,4,4,1,2,5,2,1,1,2,4,2,1,1,2,4,5,4,1,2,5,4,4,1,2,3,5,2,1,2,4,2,3,1,1,5,5,4,1,3,4,5,2,2,22,53,42,32,16
2,5,4,2,3,2,5,4,1,5,3,4,4,3,4,3,5,3,3,4,3,5,3,2,3,4,5,4,2,3,4,5,4,3,4,3,5,4,3,4,3,5,5,2,3,2,5,5,3,4,4,5,4,3,3,4,5,5,3,3,37,59,49,30,43
3,4,3,2,2,3,5,4,2,5,4,4,2,3,4,4,3,2,3,5,3,3,4,2,4,3,5,4,2,2,3,4,3,2,5,3,5,3,3,4,4,3,3,3,4,3,4,4,3,4,4,5,3,3,4,4,4,3,3,4,41,49,38,31,47
2,1,3,3,3,4,2,2,4,3,3,2,2,4,4,3,1,3,4,3,4,1,1,5,1,2,1,2,3,3,3,1,2,3,3,1,2,4,3,3,3,1,1,3,3,3,1,1,4,3,4,2,3,3,3,3,1,2,4,3,35,16,26,43,35
3,3,4,1,3,3,5,3,2,5,2,3,4,3,3,2,3,4,3,3,3,4,3,1,3,3,4,4,1,3,3,4,4,1,3,3,3,4,3,3,3,3,5,1,3,3,3,4,1,3,3,5,4,1,3,3,4,4,3,3,34,44,47,21,38
4,3,1,1,4,3,5,1,3,4,1,4,1,4,3,3,3,1,3,5,1,3,1,3,1,1,3,2,2,4,3,3,1,2,5,3,4,2,3,3,2,3,1,4,4,4,3,1,2,4,1,4,1,3,2,4,3,3,3,4,30,41,16,33,43
2,5,4,2,2,2,5,4,2,5,4,4,3,3,5,3,5,2,2,5,2,4,4,2,4,4,4,4,2,1,4,5,3,2,5,4,5,3,3,5,3,4,4,4,5,2,5,4,3,4,4,5,4,3,3,4,4,4,4,5,38,55,43,32,49
2,2,2,2,2,4,3,2,3,4,2,2,3,4,4,4,2,4,4,3,4,2,2,2,1,2,2,2,2,4,2,2,3,2,3,2,3,5,3,4,3,2,3,2,4,4,3,4,2,1,1,2,4,3,2,2,2,3,3,4,32,27,37,32,36
3,5,2,3,3,3,3,4,1,5,3,4,1,3,4,3,3,1,3,3,3,5,2,3,3,4,5,3,3,3,3,4,1,3,4,3,3,2,3,3,3,3,1,3,3,3,3,2,4,3,1,4,4,3,3,3,3,4,4,4,35,45,27,36,41
2,4,4,2,4,4,5,4,1,5,4,4,3,2,4,3,4,3,3,5,3,4,4,2,4,4,5,4,2,5,3,4,4,3,5,3,5,3,3,5,2,4,4,2,1,3,5,1,4,1,4,5,5,3,4,4,4,4,2,5,39,53,43,29,48
2,1,4,1,3,5,3,5,5,4,2,2,4,3,5,3,1,4,5,3,4,1,4,5,1,5,2,4,2,4,3,1,1,2,3,2,1,5,3,3,3,2,5,1,4,3,1,5,3,1,4,2,4,3,2,1,1,4,4,5,37,18,49,37,38
3,4,4,2,3,3,5,4,2,5,4,4,3,3,4,3,5,2,3,5,2,4,4,2,3,4,4,4,2,4,3,4,2,2,5,3,5,3,3,4,4,4,4,3,4,3,4,5,3,4,4,4,4,3,3,4,4,4,3,4,40,51,43,31,48
1,4,2,2,2,4,5,2,1,2,2,2,4,3,2,2,4,5,4,1,4,5,2,1,1,3,4,3,1,2,3,5,5,4,2,3,5,5,3,1,4,2,5,1,4,4,4,4,1,1,1,5,5,2,1,4,4,4,2,2,35,49,46,25,21
5,3,5,3,4,4,5,5,1,4,5,5,2,1,4,5,5,2,1,5,4,4,5,1,4,5,4,4,1,3,5,4,4,1,5,4,5,5,1,3,5,5,5,2,3,5,5,5,1,4,5,4,5,1,3,5,5,4,1,5,57,54,51,15,47
2,3,4,4,3,3,5,4,2,4,3,4,4,2,4,3,4,4,3,3,2,4,3,2,4,4,3,4,2,3,3,4,4,2,3,3,4,4,3,4,3,4,4,2,3,2,4,4,3,4,4,4,5,3,3,4,4,4,2,3,36,47,48,30,41
3,4,5,1,3,3,5,3,1,5,2,3,5,3,3,3,3,3,1,3,3,5,3,1,3,3,5,4,1,3,3,5,4,3,4,3,5,5,3,3,3,3,5,1,3,3,3,5,1,3,3,5,4,1,3,3,5,4,3,3,35,51,50,20,39
3,4,2,3,3,3,4,2,2,4,3,4,2,3,4,3,3,2,3,4,2,4,2,3,2,2,4,3,3,3,3,4,2,3,4,3,4,3,3,4,3,3,2,3,3,3,4,2,3,2,3,4,2,3,3,3,3,3,4,4,34,45,27,36,40
3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,36,38,37,36,37
1,3,5,3,3,4,5,5,1,4,3,5,5,1,4,3,3,5,2,3,3,5,5,2,3,5,3,4,1,3,4,4,5,1,3,3,5,5,1,3,3,3,5,2,3,1,5,5,3,4,5,5,5,1,3,3,3,5,2,3,38,49,59,20,39
2,3,4,4,4,2,4,4,4,2,2,4,4,4,2,2,4,4,2,3,2,4,2,3,2,2,4,4,3,4,2,3,3,4,3,3,4,4,4,4,1,4,4,3,3,2,4,4,3,2,4,3,4,4,4,1,2,4,2,2,25,43,45,40,35
3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,36,39,37,36,38
5,2,5,3,4,5,5,5,1,5,5,5,1,1,4,5,5,2,1,5,5,4,5,2,4,5,4,4,2,4,5,5,3,1,5,4,5,5,1,3,5,5,4,3,3,5,5,5,1,4,5,3,5,1,4,5,4,4,1,5,59,52,48,18,50
2,1,2,3,3,4,2,2,4,3,1,1,2,4,4,2,1,3,4,1,4,1,1,3,1,2,2,2,3,3,3,1,2,4,3,1,2,4,3,4,3,1,2,3,4,4,1,1,1,2,1,2,3,3,3,2,2,2,4,3,29,17,26,39,34
2,2,2,3,1,3,5,4,4,2,1,4,4,3,1,1,5,4,4,1,2,5,2,2,1,2,3,4,1,1,2,3,4,4,2,1,4,5,1,2,2,4,4,1,1,2,4,5,2,1,2,4,4,3,1,2,2,4,3,1,22,45,46,31,15
3,4,3,1,3,3,5,3,1,5,3,3,5,1,3,1,3,4,1,3,3,5,3,1,3,3,5,4,1,3,3,5,4,3,3,3,3,5,3,3,3,3,5,1,3,3,3,5,1,3,3,5,5,1,3,3,5,4,1,3,34,49,50,16,38
5,3,4,2,4,4,5,5,1,5,5,5,2,1,4,5,4,2,1,4,4,4,5,2,4,5,5,4,2,4,5,5,2,1,4,4,5,5,1,2,5,5,3,3,4,5,5,5,1,4,5,4,4,1,4,5,5,4,3,5,57,55,45,19,48
3,4,4,2,4,4,5,4,2,5,3,4,2,3,4,3,4,2,3,5,2,4,4,2,4,4,4,4,2,3,3,4,2,2,5,4,4,4,3,4,4,4,3,3,4,3,4,4,3,4,4,4,4,3,3,4,4,4,3,4,41,49,41,31,49
5,3,5,4,4,4,5,5,1,5,5,5,1,1,4,5,5,2,1,3,4,4,5,2,4,5,3,4,3,4,5,4,3,1,3,4,5,5,1,3,5,5,4,3,3,5,5,5,4,4,5,4,5,1,4,5,4,5,1,5,57,52,49,23,46
4,5,4,2,3,2,5,5,1,5,3,4,4,3,4,3,5,3,3,5,2,5,1,2,3,3,5,4,1,3,3,5,4,3,4,3,5,4,3,3,4,4,5,2,3,3,5,1,2,4,3,5,5,3,3,4,5,5,2,4,37,58,45,27,44
4,3,4,3,4,4,5,4,2,4,3,4,3,3,4,4,3,4,3,4,4,3,3,2,4,4,4,4,3,4,4,4,2,2,4,3,4,4,2,3,4,4,4,3,4,4,3,4,2,4,5,4,4,2,3,4,4,4,2,4,47,45,44,29,46
2,5,4,2,3,4,5,5,2,5,4,4,3,2,4,3,5,4,2,5,3,5,4,2,4,4,4,4,2,4,4,4,4,2,5,3,5,4,3,5,3,4,4,2,4,3,5,4,2,4,4,5,4,3,3,4,4,4,2,4,41,55,48,26,50
1,4,2,3,4,1,5,2,5,2,1,4,4,3,2,1,4,5,5,1,1,5,2,4,1,1,5,4,2,3,2,3,5,5,3,1,5,2,4,4,2,1,3,1,2,5,5,5,5,1,1,3,2,3,1,2,2,5,4,2,19,46,41,44,26
2,1,4,2,3,5,2,2,5,3,1,1,3,3,4,3,1,3,4,3,5,1,3,2,1,2,2,2,1,4,2,1,4,1,3,2,2,5,1,3,3,1,2,2,4,3,1,2,1,1,1,2,5,1,2,2,1,2,2,5,31,16,37,25,36
3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,38,36,36,37
2,4,4,3,2,3,5,5,2,4,3,3,4,3,3,3,3,4,3,3,2,4,4,2,2,4,4,4,2,3,3,4,4,3,3,4,4,4,3,4,3,3,5,2,3,2,4,4,2,4,4,4,4,3,2,3,3,4,2,3,36,45,50,30,36
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,4,2,3,3,3,4,3,2,5,3,3,2,4,4,3,3,1,3,5,3,4,2,3,4,3,4,3,3,3,3,4,2,4,4,3,3,2,3,4,4,3,2,4,3,4,4,2,2,3,4,4,3,3,3,4,4,3,4,4,40,44,27,38,45
3,4,3,2,3,3,5,3,2,3,3,3,4,3,3,2,3,2,3,3,2,3,3,2,3,3,4,4,1,3,3,4,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,4,2,3,3,4,3,3,3,3,4,3,3,3,33,43,38,29,36
3,5,4,2,3,3,5,4,1,5,3,4,4,3,4,3,5,4,3,4,3,1,3,2,3,3,5,4,2,3,3,5,4,3,3,4,5,5,3,3,3,4,5,2,3,3,5,1,3,4,3,5,5,3,3,4,5,5,2,3,38,54,48,29,41
5,3,5,4,5,4,5,5,1,5,5,5,2,1,4,5,5,1,1,4,4,5,5,2,4,5,3,4,3,4,5,4,2,1,4,5,5,5,1,2,5,5,3,4,4,5,5,5,1,4,5,4,4,1,3,5,4,4,1,4,58,53,45,21,47
1,3,3,5,3,3,5,3,5,3,3,3,1,4,3,4,5,1,5,3,1,3,2,5,3,3,2,3,5,3,3,3,1,5,3,3,3,3,3,3,3,3,3,5,3,3,3,4,5,3,4,3,4,3,3,1,1,3,4,3,32,37,31,54,36
4,4,4,2,4,4,5,4,1,5,4,4,3,3,4,3,5,2,2,5,3,3,3,2,3,4,5,4,3,3,3,4,4,3,5,4,5,5,3,3,4,4,4,3,3,4,5,4,4,4,4,5,5,3,3,4,4,4,3,4,45,53,46,32,46
3,4,1,4,5,3,4,2,3,4,3,3,1,4,2,3,3,1,3,5,3,3,2,3,3,3,3,2,3,3,3,4,1,5,4,3,3,1,3,3,3,3,1,3,4,3,3,2,3,3,3,4,2,3,1,3,4,3,3,4,36,41,19,40,41
3,3,3,3,3,3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,5,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,36,38,39,36,40
2,3,1,4,3,3,5,2,1,4,3,4,2,4,4,3,4,1,3,5,1,5,1,4,1,2,4,2,3,3,3,4,1,4,3,3,3,2,3,3,2,3,2,3,3,3,3,1,4,3,2,4,2,3,3,3,4,2,4,4,30,46,19,40,39
3,3,2,2,2,3,5,2,2,4,3,4,4,3,2,3,4,4,4,2,3,3,2,2,2,3,4,4,1,2,3,4,4,3,2,2,3,5,3,3,3,3,4,2,2,4,3,2,2,2,2,4,4,3,2,3,3,4,3,2,35,43,41,30,27
4,4,2,2,3,4,5,3,1,5,3,3,2,3,4,3,3,1,3,5,3,3,2,2,3,3,5,2,3,3,3,4,1,2,5,3,5,2,3,4,4,3,2,3,3,3,4,4,3,3,2,5,2,3,3,4,4,3,4,4,39,48,26,32,45
2,2,4,2,2,3,5,3,3,3,2,4,4,2,2,2,4,4,4,2,2,5,2,2,2,2,4,4,2,2,2,4,4,4,2,2,4,4,2,2,2,3,4,2,2,2,4,4,2,2,2,4,4,3,2,2,3,4,2,2,25,46,45,30,25
3,4,4,2,2,4,5,4,2,5,4,4,2,2,4,4,5,2,2,5,2,4,4,2,2,4,4,4,2,2,4,4,2,2,5,3,4,3,2,5,3,4,3,3,4,2,4,4,2,4,4,4,3,3,3,4,4,4,2,4,41,50,39,26,45
1,1,2,3,3,4,1,2,4,3,1,1,2,4,4,3,1,3,4,1,4,1,3,5,1,2,1,2,3,3,3,1,3,1,3,1,2,4,3,3,3,1,1,3,3,3,1,5,5,4,4,2,4,3,1,1,1,4,4,3,30,14,35,42,32
2,3,4,3,3,2,4,2,4,2,2,4,4,2,2,2,4,4,3,2,2,4,2,3,2,2,3,4,3,4,2,3,4,2,3,2,4,3,3,3,2,3,3,2,3,2,4,4,3,2,2,3,3,3,2,2,2,4,2,2,24,41,41,33,30
1,3,1,1,1,2,5,2,5,2,1,2,4,3,5,1,1,5,4,1,2,5,1,1,1,1,4,2,1,1,1,3,5,5,2,1,5,5,4,1,2,1,5,1,1,1,3,5,1,1,1,5,5,3,1,2,3,1,1,5,16,40,41,30,22
1,4,2,5,3,1,5,4,5,3,2,3,1,5,3,3,5,2,5,3,1,5,2,5,3,2,1,2,5,3,2,3,1,5,3,3,4,1,5,5,1,2,1,5,3,1,4,3,5,4,5,3,1,5,3,1,1,2,5,3,23,40,22,60,39
1,4,2,4,3,2,4,2,5,3,2,4,4,3,2,2,4,4,3,3,2,4,2,3,2,2,3,4,3,4,2,4,4,4,3,3,4,4,3,4,1,3,4,3,3,2,4,4,4,4,4,3,4,4,3,2,3,4,2,2,25,44,42,41,36
