"item1","item2","item3","item4","item5","item6","item7","item8","item9","item10","item11","item12","item13","item14","item15","item16","item17","item18","item19","item20","item21","item22","item23","item24","item25","item26","item27","item28","item29","item30","item31","item32","item33","item34","item35","item36","item37","item38","item39","item40","item41","item42","item43","item44","item45","item46","item47","item48","item49","item50","item51","item52","item53","item54","item55","item56","item57","item58","item59","item60","NA","NA","NA","NA","NA"
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,2,3,1,3,3,2,3,1,3,3,3,3,1,3,3,3,2,1,3,3,2,3,1,3,3,3,3,1,3,3,2,3,1,3,3,3,3,1,3,3,32,35,12,36,36
1,2,2,5,4,2,2,3,5,2,1,1,2,5,2,2,4,2,5,2,2,2,2,5,4,2,2,3,5,5,2,2,3,5,3,2,2,2,5,4,1,2,2,4,4,1,2,5,1,4,4,2,2,5,3,1,2,2,5,2,21,25,30,55,39
4,5,3,2,3,3,5,3,2,4,3,5,5,3,4,2,5,4,3,4,2,5,3,2,3,3,5,3,2,3,2,5,4,3,4,2,5,4,3,4,4,4,5,2,3,3,5,5,3,3,2,5,4,3,3,4,5,3,2,4,34,59,46,30,42
3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,37,36,36,37
3,5,4,3,5,3,5,5,2,5,5,4,4,3,5,3,5,4,4,5,3,4,4,2,5,4,4,5,3,5,3,5,3,3,5,4,5,5,3,5,4,4,5,3,5,3,5,5,3,5,5,5,5,3,5,5,3,4,2,5,45,54,53,34,60
3,3,2,3,2,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,3,3,3,3,2,3,3,2,3,2,3,3,3,3,2,2,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,4,35,36,34,36,28
3,3,1,4,3,3,2,1,3,3,3,2,1,4,2,3,3,1,3,3,2,3,1,4,3,3,3,1,4,3,3,2,1,3,3,3,2,1,3,3,3,3,1,4,3,3,3,1,3,3,2,2,1,3,3,4,3,1,5,3,35,31,12,43,35
1,2,3,4,3,1,3,1,5,1,1,2,3,5,1,1,2,3,5,2,1,4,2,4,2,1,2,3,3,2,1,2,3,4,3,1,2,2,5,4,1,1,3,2,3,1,1,3,4,2,2,2,2,5,2,1,2,3,4,2,13,25,31,50,27
1,2,3,5,3,1,3,2,5,2,1,3,3,4,2,1,3,3,4,3,1,5,2,5,3,2,2,3,4,3,1,2,3,4,3,1,2,2,5,3,1,2,2,2,3,1,2,3,3,3,2,2,2,5,3,1,2,3,3,2,14,30,31,49,33
1,1,5,5,5,3,1,3,5,1,3,1,2,5,1,1,1,5,5,2,5,1,3,4,1,4,1,2,5,3,3,1,5,5,2,1,1,3,2,5,5,1,1,3,1,3,1,1,3,1,3,1,2,3,1,2,1,2,3,3,34,12,34,48,26
3,4,3,2,3,3,4,3,2,4,3,4,4,3,4,3,4,4,3,4,3,4,3,2,3,3,4,3,2,3,2,4,4,3,4,3,4,4,3,4,4,4,4,2,3,3,4,4,3,3,3,4,4,3,3,4,4,3,3,4,37,48,43,31,42
3,4,5,2,3,4,5,5,2,4,3,3,5,1,4,2,5,5,3,4,4,4,5,2,3,3,4,5,2,5,3,5,5,3,4,3,5,5,3,4,4,3,5,1,5,3,5,5,3,3,4,5,5,3,3,4,4,5,1,4,40,52,60,26,46
3,3,1,3,3,3,3,1,3,3,3,3,1,3,2,3,3,1,3,3,2,3,1,3,3,2,3,2,3,3,3,3,4,3,3,3,3,1,3,3,2,3,1,3,3,3,3,1,3,3,2,3,2,3,3,3,3,2,3,3,32,36,18,36,35
4,5,4,3,5,4,5,5,1,5,5,4,4,3,5,3,5,3,3,5,4,4,4,2,5,4,4,4,2,5,3,5,4,3,5,4,4,4,1,5,4,4,4,2,5,4,5,4,3,5,4,4,4,3,5,5,4,3,3,5,48,53,47,29,60
1,3,3,3,1,3,5,3,3,1,3,3,5,3,1,2,3,5,3,1,3,3,3,2,1,3,3,3,3,1,3,3,5,3,1,1,3,4,3,1,3,2,5,1,1,3,1,3,3,1,1,4,5,3,1,3,3,3,3,1,29,36,47,33,12
3,1,3,4,3,5,1,3,4,3,3,1,2,3,4,3,1,5,4,3,5,2,3,1,3,3,1,2,3,3,3,1,3,3,3,1,1,5,3,4,4,1,1,2,3,3,1,1,3,3,5,1,4,3,3,3,1,2,3,4,41,13,34,36,39
1,3,3,3,3,1,3,1,4,1,1,3,3,3,2,1,3,3,4,3,1,5,1,3,2,1,3,3,3,3,1,3,3,3,3,1,3,2,4,4,1,3,3,2,3,1,3,3,3,3,1,3,2,4,2,1,3,3,3,2,12,38,30,39,31
3,2,1,4,3,2,2,1,4,2,3,3,1,3,2,3,3,1,3,3,2,3,1,4,2,2,3,1,4,3,3,2,5,3,3,2,2,1,3,2,1,3,1,3,3,3,3,1,3,3,2,2,1,3,2,2,3,1,3,2,28,31,16,40,30
3,4,3,1,3,3,5,3,2,4,3,4,5,1,4,3,4,4,2,4,3,4,3,1,3,3,4,3,1,3,3,4,4,2,4,3,4,4,1,4,3,3,5,1,3,3,5,4,2,3,3,5,4,1,3,4,4,3,1,4,37,50,45,16,42
1,1,5,5,5,5,1,5,5,1,5,1,1,5,1,5,5,1,5,1,1,1,5,5,5,5,1,1,5,5,5,1,1,5,2,5,1,1,5,5,1,1,1,5,5,1,1,5,5,5,5,1,1,5,5,1,1,1,5,1,40,16,28,60,41
2,2,1,5,3,3,4,4,4,4,5,1,2,5,3,5,5,1,5,3,2,1,1,5,4,1,2,1,5,5,1,3,2,5,3,1,1,2,5,5,2,1,2,4,5,5,5,1,1,4,4,3,2,5,3,2,2,1,5,3,33,30,20,54,45
4,4,3,2,3,3,5,3,2,4,3,4,4,2,4,3,4,4,2,4,3,4,4,1,3,3,4,3,2,4,3,4,4,2,4,3,4,4,1,4,4,4,4,2,4,3,5,4,2,3,3,4,4,1,3,4,4,3,1,4,39,50,44,20,44
3,3,1,4,3,3,3,2,3,4,3,3,1,4,3,3,3,1,4,3,2,2,2,4,3,3,3,1,4,3,3,3,1,3,3,3,2,2,3,3,3,3,2,4,3,3,3,1,3,3,3,2,2,3,3,4,3,1,4,3,36,33,17,43,37
3,2,3,3,1,3,3,3,4,1,3,3,3,3,1,3,2,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,2,3,3,3,1,3,3,3,2,1,3,1,3,3,1,3,3,3,3,1,1,3,3,1,1,33,32,36,34,12
4,4,3,1,3,3,5,3,1,4,3,4,5,1,4,3,3,3,1,4,3,5,4,1,3,3,5,3,1,3,3,4,3,1,4,3,4,4,1,4,3,4,5,1,4,3,5,4,1,3,3,5,5,1,3,4,5,3,1,4,38,53,45,12,43
3,5,4,3,5,3,5,4,2,5,4,4,4,3,5,3,5,3,4,5,3,4,3,2,4,3,4,4,2,5,2,4,4,3,5,3,4,4,3,5,4,3,4,2,5,3,5,5,3,4,4,4,4,3,5,4,4,3,4,5,39,51,46,34,58
4,5,3,2,3,3,5,4,2,4,3,5,5,2,4,1,5,4,3,4,3,5,3,2,3,3,5,5,2,3,3,5,4,3,4,2,5,4,3,4,4,4,5,2,3,3,5,5,3,3,3,5,5,3,3,4,5,5,3,4,36,59,52,30,42
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,2,3,4,3,5,2,3,4,3,3,1,2,4,4,3,2,3,4,2,5,2,3,1,2,4,2,2,3,5,4,2,3,3,3,2,2,4,3,5,3,2,2,2,3,3,2,2,3,2,4,2,3,3,3,2,2,2,3,4,41,23,32,37,39
2,3,3,4,4,3,3,4,4,3,3,2,3,4,3,3,4,3,4,3,2,3,2,4,3,3,2,2,4,4,2,3,3,4,3,2,2,3,4,4,2,2,3,4,4,2,4,4,2,4,4,3,4,4,3,2,2,2,4,3,30,33,36,46,41
3,4,3,1,3,3,5,3,2,4,2,4,5,1,4,2,4,4,1,4,3,5,4,1,3,3,4,4,1,3,3,4,4,1,4,3,5,4,2,4,3,3,5,1,3,3,5,5,1,3,3,5,5,1,3,3,4,4,1,4,34,52,50,14,42
3,3,4,3,3,3,4,4,2,4,3,3,4,3,4,3,4,4,3,3,3,4,4,2,3,3,3,4,2,4,3,4,4,3,4,3,3,4,3,4,4,3,4,2,3,3,4,4,3,3,4,4,4,3,3,4,3,3,2,4,39,42,47,31,42
3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,4,3,2,3,2,3,3,2,3,2,3,3,3,3,2,3,3,2,3,2,3,3,2,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,2,3,3,31,36,25,37,36
1,1,2,5,5,1,3,3,5,2,1,1,1,5,2,2,5,1,5,3,1,1,1,5,3,1,1,5,5,5,1,2,2,5,3,1,1,1,5,5,1,1,1,5,3,1,5,5,5,4,5,2,2,5,5,1,1,1,5,1,17,24,25,60,41
3,3,1,4,3,2,2,1,4,2,3,3,5,3,2,3,3,1,3,3,2,3,1,4,3,2,2,1,4,3,3,2,2,3,3,3,3,5,3,3,2,3,5,4,3,3,3,1,3,3,2,2,1,3,3,2,3,1,3,3,30,32,25,41,34
4,5,3,2,3,3,5,4,1,5,3,5,5,2,4,3,5,5,3,4,3,5,3,1,3,3,5,4,1,5,3,5,4,3,4,2,5,5,1,4,4,5,5,2,3,4,5,5,3,3,3,5,5,3,3,5,5,4,2,4,40,60,52,24,45
5,5,4,1,3,3,5,5,1,5,5,5,5,1,5,3,5,4,1,5,3,5,5,1,3,3,5,3,1,5,5,5,4,1,5,5,5,5,1,4,4,5,5,1,5,4,5,5,1,4,4,5,5,1,3,5,5,4,1,5,49,60,54,12,52
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
4,5,3,2,3,3,5,5,1,5,3,5,5,3,4,3,5,4,3,4,4,5,3,1,3,3,5,5,2,3,3,5,4,3,5,2,5,5,3,5,4,5,5,2,3,3,5,5,3,3,3,5,5,3,3,5,5,5,3,4,40,60,54,29,45
2,2,2,5,3,3,2,3,4,3,3,2,2,5,2,3,3,2,5,3,2,2,2,5,3,3,2,2,5,4,2,2,2,5,3,2,2,2,4,4,2,2,2,4,3,2,3,3,1,3,4,2,2,5,3,2,2,2,5,3,30,26,26,53,37
1,2,3,5,3,1,2,1,5,1,1,4,2,5,2,1,2,3,4,3,1,5,1,5,3,1,2,3,4,3,1,1,3,4,3,1,2,1,5,3,1,1,2,3,3,1,1,3,5,3,2,2,1,5,3,1,1,3,2,2,13,25,26,52,32
2,2,4,4,3,4,2,4,4,2,3,2,2,4,3,3,2,3,4,2,4,2,3,4,2,4,2,4,4,5,4,2,3,3,3,5,2,3,3,5,3,2,2,2,4,3,2,4,3,2,4,2,3,3,3,2,2,4,3,3,41,24,39,41,37
4,5,4,2,5,4,5,5,2,5,5,4,4,3,5,3,5,3,4,5,3,4,4,2,5,4,4,4,2,5,3,4,3,3,5,3,4,4,3,5,4,4,4,3,5,4,5,4,3,5,4,5,4,3,5,4,4,3,4,5,45,53,46,34,60
4,5,3,2,3,3,5,4,1,4,3,5,5,2,4,3,5,4,3,4,3,5,3,1,3,3,5,4,2,3,3,5,4,3,4,2,5,4,3,4,4,5,5,2,3,4,5,5,3,3,3,5,5,3,3,4,5,4,2,4,39,60,50,27,42
1,1,3,5,3,5,1,5,5,1,3,1,1,1,4,3,1,5,4,3,5,1,3,1,2,5,1,5,5,5,5,1,3,3,2,5,1,4,3,5,3,1,1,1,5,3,1,1,3,2,5,1,3,3,3,2,1,5,1,4,45,12,39,35,39
4,4,3,2,3,4,4,4,2,4,4,4,4,3,4,4,4,3,3,4,4,4,4,2,3,4,4,3,2,4,4,4,4,3,4,3,4,4,2,4,4,4,4,2,4,4,4,4,3,3,4,4,4,2,3,4,4,3,3,4,47,48,44,29,44
3,3,1,4,3,2,2,1,4,3,3,3,1,4,2,3,3,1,3,3,2,2,1,4,3,3,3,1,4,3,3,3,2,3,3,2,2,2,3,3,3,3,5,4,3,3,3,1,3,3,2,2,2,3,3,3,3,2,4,3,32,32,20,43,35
1,2,3,5,3,2,3,3,4,2,1,2,2,5,2,3,3,2,5,3,2,2,1,5,3,2,2,3,5,3,1,2,3,5,3,1,3,2,5,4,1,1,2,5,3,2,3,4,1,4,3,2,2,5,3,1,2,2,5,2,20,27,29,55,35
3,3,5,2,1,4,5,5,1,5,5,5,5,1,5,3,5,5,3,2,5,5,5,1,5,5,4,5,1,5,3,5,5,2,3,5,5,5,3,5,5,3,5,1,5,3,5,5,2,3,5,5,5,1,5,5,4,5,1,5,51,54,60,19,49
1,1,5,3,1,2,5,3,5,1,1,1,5,1,1,1,1,5,3,1,3,5,3,2,1,3,2,5,1,1,1,3,5,3,2,1,3,5,3,1,3,1,5,1,1,1,1,5,3,1,1,5,5,3,1,1,2,5,1,1,19,30,56,29,13
2,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,2,2,3,3,3,1,3,3,3,3,1,3,3,3,3,2,3,3,3,3,1,3,3,3,3,1,34,36,36,36,14
3,5,3,2,3,3,5,4,2,4,3,5,5,2,3,3,5,4,3,4,2,5,3,2,3,3,5,4,2,3,3,5,4,3,4,2,5,4,3,4,4,4,5,2,4,3,5,5,3,3,3,5,5,3,3,4,5,4,3,4,36,59,50,30,42
3,4,3,3,4,3,4,4,2,5,4,4,3,3,4,3,4,3,3,5,3,4,3,2,4,3,4,3,3,5,3,4,3,3,5,3,4,3,3,4,4,3,4,3,4,3,4,4,3,4,4,4,4,3,4,4,4,3,3,4,40,47,40,34,52
3,1,5,3,3,3,1,3,5,3,3,1,1,1,4,3,1,3,3,3,5,1,3,1,3,3,1,1,3,3,3,5,3,3,3,1,1,5,3,3,3,1,5,3,5,3,1,1,3,3,1,1,3,3,3,3,1,1,3,3,34,16,34,34,39
3,4,3,1,3,3,4,3,2,4,3,3,5,1,4,3,3,4,2,4,3,4,3,1,3,3,4,3,1,3,3,4,4,2,4,3,3,4,3,4,3,3,5,2,3,3,4,4,2,3,3,4,4,1,3,3,4,4,1,4,36,44,46,19,42
3,3,1,4,1,3,3,1,3,3,3,3,1,3,2,3,3,1,3,3,2,3,1,3,3,1,3,1,3,1,3,2,1,3,3,3,3,1,3,3,1,3,1,3,3,3,3,1,3,3,1,3,1,3,3,5,3,1,3,3,31,35,12,37,31
4,5,3,2,5,3,5,4,2,5,5,4,4,4,5,3,5,3,4,5,3,4,3,2,4,3,5,4,2,5,2,5,4,4,5,3,4,4,4,5,3,4,4,3,5,3,5,5,3,4,4,5,4,3,5,4,4,3,4,5,40,55,45,37,58
3,2,3,4,3,5,2,3,4,3,3,1,3,4,4,3,2,4,4,2,5,2,3,1,4,4,2,2,2,5,4,2,3,3,3,2,2,4,3,5,4,2,3,2,3,4,2,2,3,2,5,2,4,3,3,3,2,2,3,5,45,23,36,36,42
3,3,1,4,3,2,3,2,3,3,3,3,1,3,2,3,3,1,3,3,2,3,1,4,3,3,3,1,3,3,3,3,1,3,3,3,3,2,3,3,3,3,2,3,3,3,3,1,3,3,3,3,2,3,3,3,3,1,3,3,34,36,16,38,35
3,4,4,2,5,4,5,4,2,5,4,4,4,3,5,3,4,4,3,5,3,4,4,2,5,3,4,4,2,5,3,4,4,3,5,3,4,4,3,5,4,3,4,2,5,4,4,5,3,4,4,5,4,3,5,4,4,4,2,5,42,49,49,30,59
1,1,5,5,1,5,1,5,5,1,1,1,1,1,5,5,1,5,5,5,5,1,5,1,4,5,1,5,5,5,5,1,5,1,1,5,1,3,1,4,3,1,1,3,5,1,1,1,5,1,5,1,3,1,1,2,1,1,1,5,43,12,40,34,38
3,4,3,3,4,3,5,4,2,5,4,4,4,3,4,3,4,3,4,5,3,4,3,2,4,3,4,4,2,4,2,4,4,3,5,3,4,4,3,4,4,4,4,3,4,3,4,4,3,4,4,4,4,3,4,4,4,3,3,4,39,49,44,34,51
3,3,3,3,1,3,5,3,3,1,2,2,5,3,1,2,2,5,3,1,4,4,3,2,1,3,3,3,2,1,2,4,4,3,2,2,3,4,3,2,3,2,4,2,1,3,2,2,3,1,2,4,4,3,1,3,3,3,3,1,32,37,43,33,14
5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,2,5,5,5,5,1,5,5,5,5,1,5,5,5,5,2,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,60,60,60,14,60
3,3,4,3,3,3,4,4,2,4,3,3,4,3,4,3,4,4,3,3,3,4,4,2,3,3,3,4,3,3,3,4,4,3,3,3,4,4,3,4,4,3,4,2,3,3,4,4,3,3,4,4,4,3,3,3,3,4,3,4,38,43,48,33,40
3,4,3,1,3,4,5,3,2,4,3,3,5,1,4,3,4,4,2,4,3,4,3,1,3,3,4,3,1,4,3,4,4,2,4,3,4,4,1,4,4,3,5,1,3,3,5,4,2,3,3,5,4,1,3,4,4,3,1,4,39,49,45,16,43
3,3,2,3,3,2,3,2,3,3,3,3,2,3,3,3,3,2,3,3,2,3,2,4,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,32,36,26,37,36
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
4,4,5,2,3,4,5,5,2,4,3,4,5,2,4,3,4,5,3,4,4,5,5,1,4,4,4,5,2,5,3,5,5,3,4,2,5,5,3,4,4,3,5,2,4,4,5,5,3,3,5,5,5,2,4,4,4,5,2,4,44,53,60,27,47
2,3,3,4,3,2,3,2,4,2,2,2,3,4,2,2,2,3,4,3,2,4,2,4,2,2,3,3,3,3,2,3,3,4,3,2,2,3,4,4,2,2,3,2,3,2,2,3,3,3,2,2,3,4,2,2,2,3,3,2,24,30,34,43,32
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
5,5,5,1,5,5,5,5,1,5,5,4,5,1,5,5,5,3,2,5,5,1,5,1,5,5,5,1,1,5,5,5,4,2,5,5,5,5,1,5,5,5,5,2,5,5,5,5,1,4,5,5,5,1,5,5,5,1,1,5,60,55,49,15,59
3,1,3,3,3,3,1,2,4,3,3,1,1,3,4,3,1,3,3,3,3,1,3,3,3,3,1,2,3,3,3,5,3,3,3,2,1,3,3,3,3,1,5,3,3,3,1,1,3,3,2,1,3,3,3,3,1,1,3,3,34,16,30,37,37
2,1,3,3,1,3,4,3,4,1,1,3,5,1,1,2,2,5,3,1,3,3,3,2,2,3,3,3,2,1,2,3,5,3,1,3,3,5,3,2,3,2,5,1,1,3,2,3,3,1,3,4,5,3,1,2,3,3,1,1,30,33,48,29,14
4,4,3,1,3,4,5,3,2,4,3,4,5,1,4,2,4,4,1,4,3,4,4,1,3,3,4,3,1,4,3,4,4,1,4,3,4,4,1,4,4,4,5,1,4,3,5,4,2,3,3,5,4,1,3,4,4,3,1,4,39,51,46,14,44
5,4,4,1,4,5,5,5,1,5,5,4,4,2,5,4,5,3,2,4,5,4,4,1,4,5,5,2,2,5,5,5,3,2,4,4,4,5,2,4,5,4,5,2,4,5,5,4,1,4,4,4,5,1,4,5,5,2,2,5,57,54,46,19,52
4,4,3,2,4,3,5,3,2,4,4,4,4,4,4,3,4,3,4,4,3,4,3,2,4,3,4,3,2,4,3,4,3,3,4,3,4,4,3,4,4,3,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,3,4,42,48,41,34,48
5,5,4,1,5,5,5,5,1,5,5,4,5,1,5,5,5,4,2,5,5,2,5,1,5,5,5,2,1,5,5,5,5,3,5,5,5,5,1,4,5,4,5,2,5,5,5,5,1,5,5,5,5,1,5,5,5,3,2,5,60,55,53,17,59
4,5,3,2,3,3,5,4,1,5,3,4,5,2,4,3,5,4,3,4,3,4,3,2,3,3,5,4,2,3,3,5,4,3,4,2,5,4,3,4,4,4,5,2,3,4,5,5,3,3,3,5,5,2,3,4,5,4,2,4,39,57,50,27,43
4,4,3,2,3,4,4,4,2,4,4,4,4,3,4,4,4,3,3,4,4,4,4,2,4,4,4,2,2,4,4,4,3,2,4,3,4,4,2,4,4,4,4,2,4,4,4,4,3,3,4,4,4,2,3,4,4,2,3,4,47,48,41,28,45
3,5,4,2,5,4,5,5,2,5,5,4,4,4,5,3,5,4,4,5,4,4,4,2,5,3,4,5,2,5,2,4,4,4,5,3,4,4,3,5,4,3,4,2,5,4,5,5,3,4,4,5,5,3,5,4,4,3,4,5,43,52,51,35,59
1,2,3,5,3,1,3,3,4,1,1,4,3,3,1,1,5,3,5,3,1,5,2,5,1,1,2,4,3,3,1,1,3,5,3,1,4,2,3,3,1,1,2,3,3,1,1,3,5,3,1,1,2,5,1,1,1,4,3,1,12,30,34,49,26
3,1,3,5,3,5,1,3,5,3,3,1,1,4,5,3,1,3,3,3,5,1,3,1,3,3,1,1,3,3,3,5,3,3,2,5,1,5,3,4,4,1,1,1,3,4,1,1,3,3,5,1,3,3,3,3,1,1,3,5,46,16,28,37,40
3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,37,36,36,36
3,3,2,3,3,3,4,4,2,4,3,3,4,3,3,3,4,4,3,3,3,4,3,3,3,3,3,4,3,3,3,4,4,3,3,3,3,4,3,4,3,3,4,2,3,3,4,4,3,3,3,4,4,3,3,3,3,3,3,3,36,42,44,34,38
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,3,1,4,3,2,3,2,3,3,3,3,1,4,3,3,3,1,4,3,2,3,2,4,3,3,3,1,4,3,3,3,1,3,3,2,2,2,3,3,3,3,2,4,3,3,3,1,3,3,3,3,2,3,3,3,3,1,4,3,33,35,17,43,36
3,4,3,2,3,3,4,3,2,4,2,4,4,2,4,3,4,3,3,4,3,4,3,2,3,3,4,3,2,3,3,4,4,2,4,3,4,4,2,3,3,3,4,2,3,3,4,4,2,3,3,4,4,2,3,3,4,3,2,4,35,47,42,25,41
3,5,3,2,5,3,5,4,2,4,3,5,5,3,4,3,5,4,3,4,3,5,3,2,3,3,5,4,2,3,2,5,4,3,4,2,5,4,5,4,4,4,5,2,3,3,5,5,3,3,3,5,5,3,3,4,5,3,3,4,36,59,49,33,44
5,4,4,2,4,5,5,5,1,5,5,4,4,2,5,5,5,3,2,5,5,4,4,1,5,5,5,2,2,5,5,5,4,2,5,5,4,5,2,4,5,4,5,3,5,5,5,4,1,4,4,5,5,1,4,5,5,2,2,5,59,55,47,21,56
2,2,3,5,3,3,3,4,4,3,5,2,2,5,3,4,3,1,5,3,2,2,2,5,3,3,2,2,5,3,3,2,3,5,3,3,2,2,4,3,3,1,2,5,3,3,3,3,1,3,3,2,2,5,3,2,2,2,5,3,36,26,28,54,36
4,4,3,3,3,3,5,4,2,4,4,4,4,3,4,4,4,4,3,4,3,4,4,2,4,4,4,3,2,4,4,4,4,3,4,3,4,4,2,3,4,4,4,2,4,4,4,4,3,3,4,4,4,2,3,4,4,3,3,4,45,49,45,30,44
3,3,1,4,3,2,3,1,3,3,3,3,1,3,2,3,3,1,3,3,2,3,1,4,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,34,36,12,38,35
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,3,1,4,3,2,3,1,3,3,3,3,1,3,2,3,3,1,3,3,1,3,1,4,3,1,3,1,3,3,3,3,1,3,3,2,3,1,3,3,1,3,1,3,3,3,3,1,3,3,1,3,1,3,3,3,3,1,3,3,26,36,12,38,35
3,3,3,3,2,3,3,3,3,2,3,3,4,3,2,3,3,4,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,4,3,2,3,3,4,3,2,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,36,36,40,36,24
3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,4,3,2,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,2,2,3,3,3,3,2,3,3,3,3,1,3,3,3,3,2,3,3,3,3,2,3,3,35,35,16,37,36
2,3,3,3,2,3,4,3,3,2,2,3,4,2,2,2,3,4,4,2,3,4,3,2,2,3,3,3,2,2,2,3,4,3,2,3,3,4,3,3,3,2,4,2,2,3,2,2,3,2,3,4,4,3,2,2,3,3,2,2,31,37,41,32,25
4,5,4,2,5,4,5,4,1,5,4,4,3,3,5,4,5,3,4,5,3,4,4,2,5,4,4,4,2,5,3,5,3,3,5,3,4,4,3,5,4,4,4,3,5,4,5,4,3,5,4,4,4,2,5,5,4,3,3,5,46,53,44,31,60
3,1,3,3,3,4,1,3,5,3,3,1,1,3,4,3,1,3,3,3,5,1,3,1,3,3,1,1,3,3,3,1,3,3,2,1,1,5,3,3,3,1,1,3,3,3,1,1,3,3,5,1,3,3,3,3,1,1,3,4,39,12,28,36,37
2,2,3,3,3,2,3,2,4,2,2,2,3,3,2,2,2,3,4,3,2,4,2,3,2,2,3,3,3,3,2,2,3,3,3,2,2,3,3,4,4,2,3,2,3,2,2,3,3,2,2,2,2,4,2,2,2,3,2,2,26,28,33,37,31
2,3,3,3,1,3,4,3,3,1,3,3,4,3,1,2,3,4,3,1,3,4,3,3,1,3,3,3,3,1,2,3,4,3,2,2,3,3,3,1,3,2,4,3,1,3,3,3,3,1,2,3,3,3,1,3,3,3,3,1,31,37,40,36,13
1,3,3,5,3,3,3,3,5,3,1,3,2,5,3,3,3,2,5,3,2,3,1,5,3,3,3,3,5,3,2,3,3,5,3,2,3,2,5,4,1,2,3,5,3,3,3,3,1,3,3,3,3,5,3,2,2,2,5,3,26,34,30,56,37
2,3,3,4,3,2,3,2,4,2,2,2,3,4,2,2,2,3,4,3,2,4,2,4,3,2,3,3,4,2,2,2,3,4,3,2,2,2,4,3,4,2,3,3,3,2,2,3,3,3,2,2,2,4,2,2,2,3,3,2,26,29,32,45,31
