"item1","item2","item3","item4","item5","item6","item7","item8","item9","item10","item11","item12","item13","item14","item15","item16","item17","item18","item19","item20","item21","item22","item23","item24","item25","item26","item27","item28","item29","item30","item31","item32","item33","item34","item35","item36","item37","item38","item39","item40","item41","item42","item43","item44","item45","item46","item47","item48","item49","item50","item51","item52","item53","item54","item55","item56","item57","item58","item59","item60","NA","NA","NA","NA","NA"
3,4,3,3,5,3,3,3,3,5,3,3,3,3,4,3,5,3,3,5,3,3,3,3,4,3,3,3,3,5,3,3,3,3,5,3,3,3,4,4,3,3,3,3,5,3,4,3,3,3,3,3,4,4,4,3,3,3,3,4,36,40,37,38,53
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,38
3,3,3,3,3,3,5,3,3,4,3,3,3,3,3,3,5,4,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,36,42,39,36,40
2,3,3,3,3,3,4,4,3,4,3,3,4,3,4,1,4,3,4,3,3,4,3,2,3,3,3,3,2,3,2,3,3,4,3,3,3,4,3,4,3,3,4,2,3,2,4,4,4,3,4,4,4,3,3,3,3,3,2,3,32,41,42,35,39
3,3,3,3,4,3,4,2,3,3,4,3,3,3,3,3,4,3,3,4,3,4,3,3,3,2,3,3,3,4,3,3,3,3,4,3,3,3,3,3,2,3,3,3,4,3,5,3,3,3,3,3,3,3,3,4,3,3,3,3,36,41,35,36,41
4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,4,3,3,4,3,3,3,3,41,36,38,36,37
5,4,4,1,3,3,5,5,1,4,5,5,3,2,4,4,5,3,2,3,3,5,5,1,3,5,4,3,2,5,4,4,3,1,3,4,5,4,1,3,5,4,4,3,5,4,5,5,3,3,4,4,4,1,3,5,4,4,2,4,51,54,47,20,43
4,4,4,2,5,3,5,5,1,4,5,5,4,1,3,3,5,3,3,5,3,5,5,2,3,4,3,3,2,5,3,4,3,1,4,3,5,3,1,3,4,5,4,3,5,3,5,5,3,4,3,4,4,1,3,5,4,3,1,4,43,54,46,21,48
3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,38,36,36,36,42
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,36,38,38,36,36
4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,37,36,36,36,34
3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,5,3,3,3,3,5,3,3,3,4,4,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,37,47
4,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,5,5,3,3,3,3,3,3,3,3,3,3,3,3,37,42,38,36,42
3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,38
4,4,3,2,3,3,5,4,2,5,4,4,5,3,4,3,5,4,3,3,4,4,3,2,3,4,3,4,2,4,3,4,3,3,3,3,4,4,3,4,4,3,5,2,4,3,5,5,3,3,4,4,5,3,3,4,4,4,3,3,43,49,49,31,42
5,3,3,3,3,3,3,3,3,5,3,3,3,3,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,5,5,3,3,3,3,3,3,3,3,4,4,3,3,3,43,42,36,36,38
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,3,3,3,3,3,3,3,3,4,5,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,39,36,36,36,43
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,4,3,3,3,3,5,3,2,4,3,3,4,3,4,3,5,4,3,4,3,3,3,3,3,3,4,3,3,5,3,4,3,3,4,3,3,4,3,4,3,3,4,3,3,3,5,5,3,3,3,4,4,3,3,4,4,3,3,3,37,47,43,35,43
3,3,3,3,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,5,3,3,3,3,3,3,3,3,3,3,3,3,4,36,38,36,36,44
4,3,3,3,4,3,3,3,3,5,4,3,3,3,3,3,5,3,3,4,3,4,3,3,4,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,5,4,3,3,3,3,3,3,2,4,3,3,3,3,39,41,37,36,44
3,3,3,3,5,3,3,5,3,5,5,3,3,3,3,3,5,3,3,5,3,3,4,3,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,5,3,5,5,3,3,4,3,3,3,4,4,3,3,3,4,40,40,41,36,50
3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,36,36,36,36,41
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
4,4,3,3,5,3,3,3,3,3,3,3,3,3,3,3,5,3,3,5,3,3,3,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,5,3,5,5,3,3,3,3,3,3,3,4,3,3,3,3,38,41,38,36,45
3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,5,3,5,5,3,3,3,3,3,3,3,4,3,3,3,3,37,38,38,36,42
3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,37
3,3,3,3,3,3,3,3,3,5,3,3,4,3,4,3,3,4,3,3,3,3,3,3,4,3,3,3,3,5,3,3,3,3,3,3,3,4,3,4,3,3,4,3,5,3,3,3,3,3,4,3,4,3,3,3,3,3,3,4,37,36,41,36,46
3,3,4,3,3,3,4,5,3,5,4,3,4,2,5,3,3,5,3,3,3,4,5,3,5,3,3,5,3,4,3,3,3,3,3,3,4,5,3,5,3,3,4,2,5,3,5,5,3,3,4,3,5,3,5,3,3,4,1,4,38,41,54,32,50
3,3,3,3,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,37,36,36,36,39
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,37,36,36,36,39
3,4,4,3,3,3,4,5,3,3,3,3,5,3,3,3,5,5,3,3,3,5,3,2,3,3,3,5,3,3,3,4,3,3,3,3,5,5,3,3,3,3,5,3,3,3,5,5,3,3,3,4,5,3,3,3,3,5,3,3,36,48,55,35,36
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,37,36,36,36,38
3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,37,36,38,37,36
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
4,3,3,3,4,3,3,3,3,5,3,3,3,3,3,3,5,3,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,5,3,3,3,3,3,3,3,2,3,3,3,3,3,37,41,36,36,42
3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,5,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,36,38,37,36,38
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,37,37,41,36,36
3,3,3,3,3,3,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,36,38,40,34,36
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,36,36,37,39,37
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,38,36,36
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,36,36,38,36,40
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,36,36,39,36,36
3,4,3,3,4,3,5,3,3,3,3,3,3,3,3,3,5,4,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,3,3,3,3,36,46,38,36,37
1,3,3,3,4,2,3,1,3,3,3,3,2,3,3,3,3,2,3,3,1,3,2,3,3,1,3,3,3,3,3,3,2,3,3,3,3,1,3,3,1,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,27,36,24,36,37
3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,5,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,39,36,36,36,39
4,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,3,3,3,3,43,40,36,36,36
3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,5,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,39,40,38,36,36
4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,5,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,40,36,36,36,39
3,3,3,3,5,3,4,5,3,4,5,3,3,3,4,3,5,3,3,5,3,3,3,3,3,4,3,3,3,5,3,3,3,3,5,3,3,4,3,4,4,3,4,3,5,3,5,5,3,3,3,3,4,3,4,4,3,3,3,4,41,41,43,36,51
3,5,3,3,3,3,4,5,3,3,4,4,4,3,3,3,5,3,3,3,3,5,4,3,3,4,3,4,3,5,3,5,3,3,3,3,4,4,3,3,3,4,3,3,5,3,5,5,3,3,4,3,4,3,3,4,3,4,3,3,40,50,46,36,40
1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,2,3,4,2,3,3,3,3,3,3,3,3,5,1,3,3,3,4,3,3,2,3,4,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,2,3,4,29,36,33,36,44
4,3,3,3,4,3,3,5,2,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,5,3,3,3,3,3,3,3,4,3,3,4,3,3,3,5,3,5,5,3,3,4,3,3,3,3,4,3,3,3,3,43,38,41,35,41
3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,36,36,34,39,39
3,3,3,3,3,3,3,5,1,3,4,3,3,3,3,3,3,3,3,3,4,3,5,3,3,5,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,4,3,5,3,3,3,3,3,5,3,5,3,3,3,3,3,3,3,43,36,44,34,38
3,3,3,3,5,3,3,3,3,4,3,3,3,3,3,3,5,3,3,4,3,3,3,3,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,2,3,3,3,4,3,5,4,3,3,3,3,3,3,3,4,3,3,3,3,36,40,37,36,45
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,41
4,3,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,39,36,36,36,41
3,3,3,3,3,4,4,4,3,3,3,3,5,3,3,3,3,3,3,3,4,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,5,3,3,4,3,5,3,3,3,3,3,3,3,4,3,5,3,3,3,3,3,3,3,41,37,45,35,36
1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,5,3,3,3,3,3,3,3,3,1,3,3,3,3,2,4,3,3,3,3,3,3,3,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,25,39,36,37,36
4,4,3,2,4,3,4,4,2,3,4,3,4,3,4,3,5,3,3,4,4,3,3,3,3,4,3,3,3,4,3,3,3,3,4,3,3,4,4,4,4,3,4,3,4,3,5,5,3,3,4,4,4,3,3,4,3,3,3,3,43,43,43,35,43
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,3,3,3,3,3,4,3,3,4,4,3,3,3,3,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,37,41,36,36,38
3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,43
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
4,4,3,3,3,3,5,5,2,4,4,3,4,3,3,3,5,3,3,3,3,4,3,2,4,4,3,3,3,3,3,4,3,3,3,3,3,4,3,4,4,3,4,3,4,3,5,5,3,3,3,4,4,3,3,4,3,3,3,3,41,46,44,34,40
3,3,3,3,3,3,4,3,3,3,4,3,4,2,3,3,4,3,3,4,3,4,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,4,4,3,3,3,3,3,1,3,3,3,3,3,3,37,40,38,30,38
3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,38
1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,2,4,3,3,3,3,3,3,3,5,1,3,3,3,4,2,3,3,3,4,3,3,3,3,5,2,3,3,3,3,3,3,3,3,3,3,3,2,3,4,28,37,35,36,45
4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,38,36,35,36,38
3,4,3,3,3,3,4,4,2,4,3,3,5,3,4,3,5,4,3,3,2,5,3,3,3,2,3,4,3,3,3,5,4,5,3,2,3,4,3,3,2,3,5,3,3,3,5,5,3,3,3,4,4,3,3,3,4,4,3,3,32,48,49,37,38
4,4,4,2,3,4,4,5,2,3,3,3,5,3,4,3,5,3,3,3,3,5,4,2,3,3,4,4,2,3,3,5,3,3,3,4,4,5,3,3,4,3,5,3,4,4,5,5,3,3,4,4,5,3,3,4,3,4,3,3,43,49,52,32,38
3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,38,36,38,35,38
3,3,3,3,3,3,3,3,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,39,36,36,36,42
5,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,5,3,3,3,3,3,3,3,3,5,3,3,3,3,43,42,36,36,38
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,39
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,3,3,3,4,3,3,3,3,3,5,3,3,3,3,3,5,3,3,4,3,5,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,5,3,3,3,3,3,3,3,3,5,3,3,3,3,40,42,36,36,42
4,4,3,3,5,3,3,3,3,3,4,3,4,3,3,4,5,3,3,5,3,3,3,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,5,3,3,4,3,3,3,3,3,4,3,3,3,3,41,41,37,36,45
3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,5,3,3,3,3,3,3,3,3,3,3,3,36,38,36,39,36
4,4,3,4,5,3,3,4,2,4,5,3,3,3,4,3,5,3,4,4,3,5,3,3,3,4,3,3,3,5,3,4,3,2,5,4,3,4,2,4,4,3,3,3,5,3,5,4,3,3,4,4,4,2,3,5,4,3,3,4,45,46,40,34,49
3,4,5,3,3,3,5,5,3,3,4,3,4,3,4,3,5,5,3,3,3,5,4,2,3,3,3,5,3,4,3,5,5,3,3,3,3,5,3,3,3,3,4,3,5,3,5,5,3,3,4,4,4,3,3,4,3,4,3,3,39,48,55,35,40
4,3,3,3,4,3,3,3,3,3,4,3,3,3,3,4,5,3,3,4,3,5,3,3,3,3,3,3,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,40,42,37,36,41
4,3,3,3,4,4,3,4,3,3,5,3,3,3,3,4,3,3,3,4,4,3,4,2,3,4,3,3,3,5,4,3,3,3,3,4,3,4,3,4,3,3,3,3,5,3,3,3,3,3,4,3,3,3,3,4,3,3,3,4,47,36,39,35,44
4,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,5,3,3,4,3,4,3,3,4,3,3,3,3,43,36,41,36,37
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
1,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,4,3,3,3,3,3,4,4,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,34,36,36,38,39
3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,37,36,36,36,36
3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,2,3,3,3,3,3,3,4,3,2,3,3,1,3,34,35,36,38,37
3,3,3,3,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,38,36,36,36,43
4,3,3,3,4,4,3,3,3,3,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,4,3,3,3,3,2,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,2,3,3,45,36,35,36,39
3,3,3,3,5,3,5,3,3,5,4,3,3,3,4,3,5,3,3,4,3,3,3,2,3,3,3,3,3,5,3,3,3,3,5,3,3,4,3,4,3,3,3,3,4,3,5,4,3,3,3,3,3,3,4,4,3,3,3,4,38,42,38,35,50
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,36,36,40,36,36
3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,38,36,35,38
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,38
3,5,3,3,3,3,4,4,3,3,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,4,3,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,4,3,3,37,46,42,36,36
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,5,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,36,36,38,36,38
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,36
3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,4,3,4,4,3,3,3,4,3,3,3,3,5,3,3,3,3,3,3,3,4,3,4,3,3,3,3,4,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,38,36,39,36,44
3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,36,36,36,39
4,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,39,36,36,35,41
3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,34,36,35,36,37
