"item1","item2","item3","item4","item5","item6","item7","item8","item9","item10","item11","item12","item13","item14","item15","item16","item17","item18","item19","item20","item21","item22","item23","item24","item25","item26","item27","item28","item29","item30","item31","item32","item33","item34","item35","item36","item37","item38","item39","item40","item41","item42","item43","item44","item45","item46","item47","item48","item49","item50","item51","item52","item53","item54","item55","item56","item57","item58","item59","item60","NA","NA","NA","NA","NA"
3,3,3,3,3,4,5,4,2,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,4,3,3,3,3,5,3,3,4,5,4,3,3,4,3,3,3,3,41,41,42,35,37
3,5,3,2,3,4,5,3,2,3,3,4,4,3,3,3,4,4,3,3,3,5,3,1,3,3,4,3,2,3,3,5,3,3,3,3,3,5,3,3,3,3,5,2,3,3,5,3,3,3,3,5,5,3,3,3,3,3,3,3,37,51,44,30,36
2,4,4,2,3,4,5,4,2,5,3,3,4,3,4,3,3,4,3,2,4,5,3,2,4,4,3,4,1,4,3,4,4,3,4,3,3,5,1,5,4,3,4,1,3,2,3,1,2,3,3,5,5,3,2,4,4,4,3,4,39,45,46,26,43
4,4,3,2,2,3,5,4,1,5,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,4,4,3,4,3,3,4,3,4,3,3,4,3,3,3,3,4,3,4,3,5,4,3,3,4,3,3,3,5,38,43,42,32,42
4,5,3,2,3,4,5,4,1,5,4,4,4,3,4,3,3,4,3,5,3,3,3,2,3,4,5,4,1,3,3,5,4,2,4,3,3,5,2,4,4,3,5,2,3,4,3,3,3,4,4,5,5,3,3,4,4,4,3,4,44,48,48,27,45
3,3,3,3,3,3,4,2,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,2,3,3,1,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,34,38,34,36,37
4,4,3,3,3,3,5,4,1,5,3,3,3,3,4,3,3,3,3,4,3,4,3,3,3,3,3,4,3,4,4,5,3,2,3,3,1,5,3,4,4,3,5,3,3,3,5,5,3,3,4,5,5,3,3,5,4,4,3,4,42,45,47,33,43
3,4,5,2,3,3,5,4,1,5,3,3,4,3,5,3,3,4,3,3,3,3,3,2,3,4,4,4,1,3,3,4,4,3,4,3,3,4,3,4,4,3,5,2,3,3,3,5,3,4,3,5,5,3,3,4,4,3,3,4,39,44,50,29,44
3,5,4,2,3,3,5,4,1,4,3,4,4,3,4,3,3,4,3,3,3,3,3,2,3,4,3,3,2,3,3,4,4,2,4,3,3,5,2,4,4,3,5,2,3,3,3,3,3,4,3,5,4,3,3,4,4,4,2,3,39,45,47,27,41
3,4,3,2,2,3,5,4,2,5,3,3,3,3,3,3,3,3,3,5,2,4,3,2,4,4,4,3,3,2,4,4,3,2,4,3,5,3,3,4,3,3,4,3,3,3,3,5,3,3,3,4,4,3,3,4,4,3,3,4,38,46,41,32,42
3,3,3,3,3,4,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,5,4,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,4,3,3,3,3,39,44,40,36,36
3,5,4,1,3,3,5,4,2,5,3,4,4,3,4,2,3,4,3,5,3,4,4,2,3,4,3,4,3,1,3,5,4,2,5,3,5,4,3,4,2,3,4,3,3,3,3,4,3,3,4,5,5,3,3,4,4,3,2,4,37,49,48,30,43
3,5,4,3,3,3,5,4,2,5,3,4,4,3,3,3,4,4,3,3,3,4,3,3,3,3,3,3,2,3,3,4,4,2,3,3,3,4,3,5,3,3,4,2,3,3,3,4,3,4,3,5,4,3,3,3,3,3,2,3,36,46,45,31,41
2,5,3,2,2,3,5,4,2,5,3,4,3,3,5,2,3,3,3,4,3,4,3,2,2,3,3,3,3,1,3,4,3,3,5,3,3,3,3,4,2,3,5,3,3,3,3,5,3,5,4,5,5,3,3,5,3,3,3,5,36,45,43,33,44
3,4,3,3,3,3,5,4,2,5,3,3,4,3,3,3,3,4,3,5,3,3,3,2,3,4,3,3,3,3,3,4,4,3,5,3,3,4,3,5,4,3,5,3,3,3,3,3,3,3,3,5,5,3,3,4,3,3,3,4,39,42,45,34,45
3,5,3,3,3,3,5,3,1,4,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,5,3,3,3,3,3,4,4,3,3,3,3,4,3,3,4,3,5,3,3,3,3,3,3,5,3,5,5,3,3,4,4,3,3,3,40,44,43,33,39
3,4,4,2,3,4,5,3,1,5,3,3,4,3,3,4,3,4,3,4,3,3,3,2,1,3,3,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,3,3,3,4,3,5,3,4,4,5,4,3,3,4,3,3,3,4,41,43,43,32,42
4,3,3,2,3,3,5,4,2,4,3,3,4,3,3,3,3,3,3,3,2,4,3,2,3,5,3,4,3,3,4,4,4,3,3,3,3,4,3,3,4,3,4,3,3,3,3,5,3,4,4,4,4,3,3,4,4,3,3,3,42,42,45,33,38
1,3,3,5,3,2,4,4,5,3,3,4,3,3,3,1,4,3,4,3,2,4,3,4,3,2,3,3,4,3,1,2,3,3,4,3,3,3,3,5,4,3,2,3,3,2,4,5,4,3,3,2,4,3,3,2,2,3,3,4,26,38,39,44,40
3,5,3,3,3,3,5,3,3,5,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,5,5,3,3,3,3,3,3,3,36,43,41,36,38
2,4,3,2,4,3,5,4,3,5,3,4,4,3,4,3,3,4,3,5,3,4,3,2,3,3,3,3,1,3,3,4,4,2,4,3,3,4,2,4,2,3,4,2,3,2,3,4,3,4,4,4,5,2,3,3,3,3,2,3,34,43,45,27,45
1,3,3,1,3,2,5,4,3,3,3,4,3,3,3,1,4,3,3,4,2,5,3,2,4,3,3,3,3,3,1,3,3,2,3,3,5,3,3,4,2,4,3,3,3,1,4,4,3,4,5,5,3,3,3,3,3,3,2,3,27,48,38,31,40
3,4,4,2,2,3,5,4,2,4,4,4,4,3,4,3,3,4,3,5,2,4,4,3,3,4,3,4,3,2,3,4,3,2,4,3,5,4,2,4,4,3,4,3,4,2,3,4,4,4,4,4,5,2,3,4,3,4,2,4,39,45,48,31,43
3,5,3,3,3,3,5,4,2,5,3,3,4,3,4,3,3,4,3,3,3,3,3,2,3,4,3,3,3,3,3,5,4,3,3,3,3,4,3,4,3,3,4,3,3,3,3,5,3,4,4,5,5,3,3,4,4,3,3,3,39,45,46,34,41
3,3,4,3,3,4,5,5,3,3,4,4,4,3,3,3,4,3,3,4,5,5,3,1,4,5,3,3,1,3,4,4,2,2,4,3,5,4,3,4,4,3,5,2,3,3,3,5,3,3,5,4,5,1,3,5,3,3,2,4,48,46,46,27,41
4,5,4,3,5,3,5,4,1,5,3,3,5,3,3,3,3,3,3,5,3,5,3,2,3,4,4,4,1,5,3,5,4,3,5,3,5,5,2,4,4,3,5,3,4,3,3,5,3,4,3,5,5,3,3,5,4,3,2,4,41,50,50,29,50
1,1,3,5,3,3,5,5,5,3,3,3,3,3,3,3,3,1,4,2,1,5,3,5,3,4,3,3,5,3,3,3,1,3,1,3,5,3,3,3,4,3,3,5,3,3,3,5,4,3,5,3,3,4,3,2,3,3,3,3,35,40,36,49,33
3,5,4,2,4,3,5,4,2,5,4,4,4,2,3,3,3,4,2,4,2,3,4,2,3,4,3,4,2,4,3,5,4,2,3,3,3,4,2,4,4,3,5,2,3,3,3,4,3,4,4,5,5,2,3,4,4,4,2,3,40,46,50,25,43
3,3,4,2,2,3,5,4,3,3,3,4,5,3,3,3,4,3,3,3,3,3,4,3,3,4,3,4,3,3,3,5,4,2,3,3,3,5,3,3,4,3,4,3,3,3,3,4,3,4,3,5,4,3,3,4,3,4,3,3,39,44,49,34,36
4,4,4,2,3,3,5,4,2,5,3,4,5,3,3,4,3,3,3,4,3,5,3,2,3,4,4,3,3,3,4,5,3,2,4,3,5,3,1,3,3,3,4,3,3,4,5,5,3,4,4,5,4,3,3,4,4,3,3,3,43,52,44,30,41
3,5,4,2,4,3,5,4,2,5,3,4,4,3,4,3,3,2,3,5,2,4,3,3,3,4,3,4,3,4,3,4,4,3,4,3,5,4,3,4,4,3,4,3,3,3,3,3,3,4,4,5,5,3,3,4,4,4,2,4,39,48,45,33,47
3,5,3,1,3,3,5,4,1,5,3,4,3,3,3,3,3,3,3,3,3,5,3,3,3,4,3,4,3,3,3,5,4,3,3,3,5,3,3,3,3,3,5,3,3,3,5,5,3,4,3,5,5,3,3,5,4,4,3,3,39,52,46,32,39
4,4,3,3,2,4,5,3,2,5,3,3,4,3,4,2,3,3,3,5,3,5,3,2,3,3,4,4,3,3,2,4,4,3,4,3,5,3,3,4,4,3,4,2,3,3,3,5,3,4,4,5,5,3,2,4,4,3,3,4,39,48,44,33,43
3,5,4,1,3,3,5,4,1,5,3,3,4,3,3,2,3,4,3,5,3,5,3,2,3,4,4,4,1,3,3,5,4,3,5,3,5,4,3,4,2,3,4,2,3,2,3,5,3,4,3,5,4,3,2,3,5,4,3,3,34,51,48,28,43
3,5,3,3,3,4,5,3,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,5,3,3,4,3,5,3,3,4,3,3,4,3,3,3,3,4,3,4,3,5,5,3,3,4,3,3,3,5,38,46,40,32,43
3,4,3,2,5,3,5,5,1,5,3,3,3,3,5,3,3,3,3,5,3,3,3,2,3,3,3,4,3,5,3,4,3,3,5,3,3,3,3,4,3,3,3,3,3,3,3,5,3,3,5,5,5,3,3,5,3,3,3,5,40,42,43,32,51
3,5,3,2,3,3,5,3,3,4,3,3,4,3,3,2,3,4,4,3,3,5,3,3,3,3,3,3,1,3,2,4,4,3,3,3,4,4,3,5,3,3,4,2,3,3,3,5,3,4,3,5,5,3,2,3,3,3,3,3,34,46,45,33,39
4,5,3,1,3,3,5,3,1,5,3,3,3,3,5,3,5,3,2,5,3,4,3,1,1,3,5,4,3,3,3,5,2,2,5,3,5,2,3,5,4,3,3,3,3,3,3,5,3,1,3,5,5,3,3,5,5,3,3,5,40,53,39,28,44
3,4,3,1,3,3,5,4,1,4,3,3,5,3,3,2,3,4,3,3,3,3,3,2,3,4,3,4,1,3,3,4,5,3,3,3,3,4,3,3,3,3,5,3,3,3,3,5,3,3,5,5,5,3,3,4,3,3,3,3,39,42,50,29,37
4,4,3,2,4,4,5,4,2,4,4,4,4,4,4,3,4,3,3,5,2,4,3,2,4,4,4,3,3,3,3,4,3,2,4,3,4,4,2,4,4,3,4,2,3,4,3,4,4,4,4,4,4,2,3,4,4,4,2,4,43,47,43,30,46
5,5,3,4,3,4,5,4,2,5,4,4,2,3,4,4,3,2,3,3,2,4,3,4,3,4,4,3,3,3,4,5,2,2,3,3,4,4,2,4,4,4,3,3,3,4,3,4,4,4,4,5,4,2,3,4,4,3,2,3,46,50,37,34,41
4,5,3,3,3,4,5,4,2,5,3,3,4,3,4,3,4,3,3,5,3,3,3,3,3,4,3,3,3,2,3,4,3,4,4,3,3,4,3,5,4,3,5,3,3,3,3,4,3,4,3,4,4,3,3,4,3,3,3,4,41,43,43,36,45
2,4,4,5,3,4,5,4,4,4,4,4,4,4,4,4,3,4,4,3,2,4,3,4,4,4,3,3,4,3,3,4,4,4,3,3,4,4,3,4,2,1,3,4,4,2,3,5,4,4,4,5,4,2,4,4,2,3,4,4,38,42,45,46,44
3,4,3,2,3,3,5,4,2,4,3,4,4,3,4,4,3,4,3,3,3,3,3,2,3,4,4,3,3,3,3,4,4,2,3,3,3,4,2,4,3,3,4,3,3,3,3,4,3,4,3,5,4,3,3,3,4,3,3,3,38,45,44,31,40
3,4,3,3,3,3,5,3,2,3,3,3,4,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,5,4,3,3,3,3,5,3,4,3,3,5,2,3,3,3,4,3,3,3,5,5,2,3,3,3,3,3,3,36,43,46,32,37
3,5,3,2,3,3,5,4,2,4,3,3,4,3,4,3,3,4,3,3,3,4,2,3,3,3,4,4,3,3,3,5,3,3,3,3,5,4,3,4,3,3,4,2,3,2,3,3,3,4,3,4,4,3,3,4,3,3,3,3,36,47,42,33,40
3,3,3,3,2,3,5,4,3,5,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,5,2,3,3,3,3,2,3,4,3,4,4,3,3,3,3,3,3,3,3,3,32,38,37,36,40
3,4,4,2,3,4,5,4,2,3,3,3,4,3,3,3,3,2,3,5,3,3,2,3,3,3,3,3,3,4,3,4,2,3,5,3,3,4,3,4,3,3,5,2,3,3,3,4,3,3,3,5,4,3,3,3,3,3,3,4,37,42,41,33,43
2,5,3,2,3,3,5,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,5,3,3,3,3,3,4,3,4,1,3,3,3,3,1,3,4,3,3,3,5,3,3,3,3,3,3,3,3,29,44,38,35,38
4,3,3,2,3,4,5,4,1,3,3,3,4,3,3,3,3,3,3,3,4,3,3,2,3,4,3,4,3,3,3,4,3,3,3,3,3,4,3,3,4,3,4,2,3,3,3,4,3,3,4,5,5,3,2,4,4,3,3,3,43,42,44,31,35
3,4,4,2,3,3,5,4,2,5,4,4,4,3,4,2,3,3,3,5,3,4,3,3,4,4,3,3,3,1,3,4,3,2,5,3,3,3,3,5,2,3,4,3,4,2,3,3,3,4,4,4,5,3,3,3,4,3,3,5,36,44,42,33,48
3,5,3,4,3,4,5,4,1,5,4,3,3,3,4,4,3,2,3,3,3,4,3,2,3,3,3,3,3,3,4,3,2,2,3,3,3,3,3,3,5,3,3,4,3,4,3,5,3,4,4,5,5,3,2,5,3,3,3,4,46,43,39,34,40
2,5,4,4,3,4,5,4,2,5,3,3,3,3,4,3,3,3,4,5,2,4,3,4,3,4,3,4,4,3,3,4,2,4,4,2,3,4,3,5,2,3,4,4,3,4,3,4,4,3,4,4,4,3,3,4,3,3,4,4,37,43,42,43,45
3,4,3,3,3,4,5,4,1,5,3,3,5,3,3,3,3,3,4,4,3,5,3,1,3,4,3,5,3,3,3,5,4,3,3,3,1,5,3,4,4,3,5,1,3,3,3,1,2,3,3,5,5,3,3,4,4,3,3,4,40,44,46,30,41
1,4,3,5,3,1,4,4,5,3,3,5,3,4,3,3,4,3,5,3,1,5,2,5,3,3,3,3,3,3,2,3,3,5,3,3,5,3,4,4,1,3,3,3,3,3,3,3,4,3,3,3,4,5,3,1,3,2,4,3,25,45,36,52,37
3,5,4,2,3,4,5,4,1,5,3,3,4,3,4,3,3,4,3,3,3,3,3,2,3,5,5,3,1,3,3,5,4,3,3,3,5,5,3,4,3,3,5,2,3,3,3,5,3,4,3,5,5,3,3,4,4,4,3,3,40,49,50,29,41
2,4,4,2,3,2,5,4,3,5,4,3,4,3,3,3,3,4,3,3,2,4,3,2,3,3,4,4,1,3,3,4,4,2,3,3,5,4,3,3,2,3,5,2,3,2,3,5,4,3,4,5,4,3,3,2,3,4,2,3,32,46,49,30,38
2,5,4,2,3,4,5,5,1,5,3,4,4,3,4,3,3,4,3,3,3,5,3,2,3,5,3,4,2,3,3,5,4,3,3,3,5,5,3,4,5,3,5,2,3,2,3,5,1,4,3,5,5,3,3,4,3,4,2,4,40,49,52,27,42
3,5,3,3,3,3,5,3,2,3,3,3,4,3,3,2,3,4,4,3,3,3,3,3,3,3,4,3,2,3,2,5,4,3,3,3,3,4,4,5,3,3,4,3,3,3,3,3,4,3,3,5,5,3,3,3,3,3,3,3,34,45,43,37,38
3,5,3,2,1,3,5,3,1,5,4,3,4,3,4,2,3,4,3,5,3,3,3,2,3,4,4,3,2,3,3,4,4,2,5,3,3,4,3,4,4,3,4,3,3,3,3,4,3,4,3,5,5,3,3,5,4,3,3,4,40,45,44,30,44
3,4,4,2,4,4,5,4,2,5,3,4,4,3,4,3,4,4,3,3,3,3,3,2,5,3,3,3,1,4,3,4,4,3,4,3,3,5,3,4,3,3,5,2,3,3,3,3,3,4,4,5,5,3,3,4,4,3,3,4,39,45,47,30,47
4,4,4,2,4,4,5,4,2,5,3,3,4,3,4,3,3,4,3,4,2,3,3,3,3,4,4,3,3,4,3,4,4,2,4,3,3,4,2,4,4,3,4,3,3,3,3,4,4,4,4,5,4,2,3,4,4,3,2,4,41,44,45,31,46
2,3,4,2,3,3,5,4,2,5,3,4,3,3,5,3,3,5,2,3,3,4,4,3,3,4,3,4,3,5,3,4,4,2,3,3,3,5,3,3,4,3,4,3,3,2,3,5,3,4,5,5,5,3,3,5,3,4,3,5,40,43,51,32,45
3,5,3,3,3,3,5,4,3,5,3,3,4,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,4,5,3,3,4,2,3,3,3,3,4,4,3,5,5,3,3,3,3,3,3,5,36,43,44,37,45
4,5,4,2,3,3,5,3,1,3,3,3,4,3,3,3,3,3,3,3,3,3,4,1,3,5,3,3,3,3,4,5,4,3,3,3,3,5,2,3,4,3,4,3,3,3,3,4,4,3,4,5,5,3,3,5,3,4,3,3,44,44,47,31,36
3,5,3,2,3,3,5,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,4,4,3,3,3,5,3,3,3,4,3,4,3,3,3,3,5,3,4,3,5,3,3,3,4,3,3,3,3,37,45,39,35,38
3,5,3,2,3,3,5,3,1,5,3,3,5,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,5,3,3,5,3,3,4,3,5,4,3,3,3,3,3,3,5,3,3,3,5,4,3,3,4,4,3,3,4,38,45,42,32,43
2,3,3,2,2,3,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,5,3,4,3,4,4,3,3,3,3,3,3,3,32,39,41,35,36
2,3,3,2,3,3,5,3,3,5,3,4,2,3,1,3,4,2,3,5,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,3,2,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,5,38,40,33,35,42
4,5,4,2,3,3,5,4,2,5,3,4,4,3,4,3,3,4,3,4,3,3,3,2,3,4,4,4,1,3,3,5,4,3,4,3,5,4,3,4,4,3,5,2,3,4,3,3,3,4,3,5,5,3,2,4,4,4,3,4,41,49,48,30,43
2,3,2,3,3,3,4,2,2,5,3,3,1,3,4,3,3,1,3,4,3,3,2,2,4,3,3,4,3,3,2,3,1,3,3,3,3,1,3,4,2,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,5,33,37,22,34,44
2,4,3,2,3,2,5,4,2,4,3,4,4,3,4,3,4,3,3,3,3,4,3,3,3,3,4,3,2,3,3,4,3,2,3,3,5,3,3,4,3,3,4,3,3,3,3,3,3,4,3,4,4,3,3,4,4,4,3,4,35,48,41,32,41
3,5,4,2,3,3,5,3,1,5,3,3,4,3,3,3,3,4,3,3,3,4,3,2,3,4,5,4,2,3,3,5,4,3,3,3,5,5,3,4,3,3,5,2,3,3,3,5,3,3,3,5,5,3,2,4,4,4,3,4,38,50,50,30,39
2,5,3,3,4,3,5,4,1,4,3,3,5,3,3,3,3,4,3,5,3,5,3,2,3,3,3,3,3,3,2,5,4,3,5,3,5,4,3,5,2,3,4,4,3,3,5,5,3,4,3,5,5,3,3,4,4,3,3,3,34,51,47,34,45
3,5,4,2,3,3,5,4,1,5,3,4,5,3,4,3,3,4,3,5,3,5,3,1,3,4,3,4,2,3,4,5,4,2,5,3,3,5,3,4,4,3,4,2,3,3,3,3,3,4,4,5,5,3,3,5,4,4,2,4,42,48,49,27,46
2,4,4,2,4,3,5,4,2,5,4,4,4,3,4,3,3,4,2,5,3,4,4,2,2,4,4,4,2,5,3,4,4,3,4,3,5,4,2,4,3,3,4,3,3,2,3,5,3,4,4,5,5,2,4,4,4,5,2,4,38,48,51,28,48
4,5,3,2,3,3,5,4,1,4,4,3,4,3,3,4,3,4,3,3,3,1,3,2,3,4,4,4,2,4,3,4,4,2,3,3,5,4,3,4,4,3,4,3,3,3,5,5,2,4,4,5,4,3,3,4,4,4,2,4,43,47,47,28,41
3,4,4,2,3,3,5,4,2,4,3,4,4,2,3,3,3,3,3,3,3,4,3,3,4,4,3,4,3,3,4,4,3,2,3,3,4,4,2,3,4,4,4,3,4,3,3,4,4,4,4,4,4,2,3,4,3,4,2,3,41,45,45,30,40
2,4,4,2,3,2,5,5,2,3,3,4,2,2,4,3,3,2,2,3,2,5,3,2,4,4,4,4,2,4,3,4,2,2,3,3,3,4,3,4,4,3,3,4,3,2,3,5,1,3,4,4,4,2,3,4,4,3,2,4,36,46,41,26,41
2,3,4,2,3,3,5,4,2,5,3,4,4,3,4,3,3,4,3,4,3,4,3,2,3,4,3,3,3,5,3,4,4,3,5,3,5,4,3,4,3,3,4,3,3,3,3,5,3,4,4,5,5,3,3,4,3,3,3,4,38,45,47,33,47
4,5,3,2,3,3,5,5,2,5,3,4,5,3,4,3,3,4,3,3,4,5,3,2,3,4,4,4,1,3,3,5,4,3,4,3,5,4,3,4,4,3,5,2,3,4,3,5,3,3,3,5,5,3,3,5,4,4,3,4,43,51,51,30,42
3,5,4,2,3,4,5,4,1,4,3,4,5,3,4,3,3,5,4,3,3,5,3,2,3,4,3,4,1,3,3,5,4,2,3,3,3,5,3,4,3,3,5,1,3,3,3,5,4,4,3,5,5,3,2,3,3,3,3,4,38,47,52,29,40
3,3,3,3,3,4,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,5,3,3,5,3,3,1,3,4,3,3,3,3,41,40,39,33,37
3,5,3,4,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,4,3,2,3,3,3,3,2,3,5,3,3,3,3,3,3,5,4,4,3,3,4,3,3,4,3,3,3,3,40,42,39,36,37
2,4,4,3,3,3,5,4,3,4,3,4,4,3,3,2,4,3,3,5,3,5,3,2,3,3,3,3,2,3,2,4,3,3,4,3,5,5,3,4,2,3,5,3,3,2,4,5,3,4,4,5,4,3,3,3,3,4,3,4,32,49,47,34,43
3,5,3,2,3,3,5,4,3,5,3,4,5,3,3,3,3,4,3,5,3,5,3,2,3,3,3,3,3,3,3,4,3,2,5,3,5,4,1,4,3,3,4,3,3,3,4,5,3,4,4,5,4,1,3,4,4,3,2,3,38,50,45,28,44
3,5,3,3,3,3,5,3,3,5,3,3,4,3,3,3,3,3,3,5,3,5,3,2,3,3,3,3,3,3,2,4,4,3,4,3,3,3,3,4,3,3,4,3,3,3,3,4,3,3,3,5,4,3,3,3,4,3,3,3,35,46,41,35,42
3,5,4,3,3,4,5,3,1,5,4,4,4,3,4,3,3,2,3,4,3,3,3,2,3,4,3,3,3,3,3,4,2,3,3,3,4,4,3,3,4,3,4,3,3,4,3,4,3,3,3,5,5,3,3,5,4,3,3,5,43,46,41,33,42
3,4,4,3,2,3,5,4,2,4,3,3,4,3,4,3,3,4,3,3,2,5,3,4,3,3,3,4,3,4,2,4,3,3,4,3,3,4,2,4,3,3,4,3,3,3,3,4,4,4,3,4,5,3,3,4,3,3,2,3,35,43,46,35,41
2,4,4,2,3,2,5,4,2,5,4,4,4,3,4,3,4,4,2,3,2,4,3,3,3,4,3,4,3,3,2,4,4,2,3,3,3,4,2,3,4,3,4,3,3,2,3,4,4,4,4,5,4,2,3,4,3,4,2,3,36,45,47,30,40
3,4,4,2,3,3,5,4,1,4,3,3,4,3,4,3,3,4,3,4,3,4,3,3,3,4,3,3,3,3,3,5,4,3,4,3,5,5,2,4,4,3,5,2,3,3,3,4,3,4,3,5,5,3,3,3,4,4,2,4,38,47,49,30,43
1,3,4,2,4,3,5,4,3,5,3,4,4,3,4,3,5,4,3,5,3,5,3,3,4,3,3,4,3,3,2,4,4,3,4,3,5,4,3,4,3,3,4,3,3,3,3,5,3,4,5,4,4,3,3,4,3,3,3,5,36,47,47,35,48
3,5,4,2,3,3,5,4,2,5,3,3,4,3,4,3,3,5,3,3,3,5,3,3,3,4,4,4,3,3,3,5,4,3,3,3,5,4,3,4,3,3,5,2,3,2,3,5,3,3,3,5,4,3,3,3,4,5,3,3,36,50,51,33,40
3,3,3,3,2,4,5,4,1,4,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,5,3,3,3,3,3,4,3,3,3,3,5,5,3,4,4,3,5,2,3,3,3,5,3,3,3,5,4,3,3,4,3,3,3,3,41,44,45,33,37
1,3,3,3,3,3,5,5,3,3,3,4,4,3,3,3,4,3,3,3,3,5,3,2,4,4,3,3,3,3,3,4,3,2,3,3,5,5,2,3,3,4,4,3,3,2,3,5,3,5,4,5,4,3,3,4,3,3,3,3,36,48,45,33,39
2,5,4,2,3,3,5,4,1,5,3,3,4,3,4,2,3,4,3,3,3,4,3,2,3,3,3,4,2,3,2,4,4,2,3,3,5,5,3,5,2,3,5,2,3,2,3,4,2,3,4,5,4,3,3,3,4,3,3,4,32,47,48,28,42
2,5,4,2,3,3,5,4,2,4,3,4,4,3,4,3,4,3,3,3,2,5,3,3,3,4,3,4,3,3,3,4,3,2,3,3,4,4,3,4,3,3,4,3,3,2,4,4,3,3,3,4,4,3,3,4,3,4,3,3,35,48,45,33,39
3,5,3,2,3,3,5,4,1,5,3,3,4,3,3,3,5,4,3,3,3,4,3,3,3,3,3,3,3,3,3,5,4,3,3,3,5,4,3,4,3,3,5,2,3,3,3,5,3,4,3,5,5,3,3,3,5,3,2,3,36,51,47,31,40
4,5,4,3,3,4,5,4,1,5,3,4,4,2,3,3,3,4,3,3,3,4,3,3,4,4,3,4,3,4,3,5,4,3,3,3,5,4,2,4,4,4,4,2,3,3,3,5,3,4,4,5,5,3,3,5,4,3,2,4,43,50,48,30,43
3,5,4,2,3,4,5,4,2,4,3,4,4,3,4,3,3,4,3,4,2,3,4,2,3,4,3,4,2,3,3,5,4,2,4,3,5,5,2,4,4,4,5,2,3,3,3,4,3,4,4,5,5,2,3,4,3,4,3,3,40,48,51,28,42
3,3,3,3,2,3,5,3,3,3,3,3,4,3,3,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,5,4,3,4,3,3,3,3,4,3,4,3,5,4,3,3,3,4,3,3,4,37,44,41,35,40
3,3,4,3,4,4,5,4,2,4,3,4,3,3,4,3,3,3,3,5,3,3,4,2,3,4,3,4,3,4,3,3,3,2,5,3,3,3,3,3,4,3,3,3,3,3,3,5,3,4,3,4,5,3,3,5,3,3,3,4,41,40,44,33,46
3,4,3,2,3,3,5,4,1,4,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3,3,4,2,3,3,3,3,3,3,3,5,3,4,3,3,3,3,4,3,4,3,5,4,3,3,4,3,4,2,3,40,43,41,32,38
3,5,4,1,3,3,5,4,1,5,3,4,4,3,3,3,3,3,3,3,3,5,3,2,3,4,3,4,3,3,3,5,4,3,5,3,5,3,3,3,3,3,4,3,3,3,3,5,3,4,3,5,5,3,3,4,3,4,3,3,38,49,47,31,41
4,3,4,2,3,4,5,4,1,3,4,4,4,2,4,4,4,3,3,1,4,4,4,2,3,5,3,4,2,4,4,4,3,2,3,3,4,4,2,3,5,4,4,2,4,3,3,5,3,4,4,4,5,3,3,5,4,4,2,3,49,46,48,26,38
3,5,3,2,3,3,5,4,1,4,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,4,3,3,3,3,3,5,3,3,3,3,4,4,3,4,3,3,4,3,3,3,3,4,3,4,3,5,4,3,3,4,3,3,3,3,38,48,41,33,39
